Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
cerramientos aluminio precios;10;11;1;50;1.28;http://blog.redformas.es/precio-cerrar-terraza/;0.18;0.10;0.92;445000;0.22,0.44,0.78,0.33,0.33,0.22,0.56,0.78,0.78,0.33,0.99,0.56
reformas online;8;8;0;50;2.70;http://www.redformas.es/;0.18;0.21;0.80;9560000;0.56,0.33,0.99,0.44,0.33,0.22,0.99,0.56,0.78,0.56,0.78,0.78
precio instalacion tarima flotante;10;10;0;50;1.28;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.18;0.10;0.78;132000;0.44,0.56,0.44,0.56,0.44,0.44,0.56,0.78,0.78,0.78,0.99,0.56
precio alicatado baño;5;6;1;30;1.01;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.18;0.08;0.39;239000;0.20,0.20,0.40,0.40,0.20,0.20,0.60,0.20,0.80,0.80,0.99,0.80
presupuesto para pintar una casa;6;6;0;30;1.72;http://blog.redformas.es/precio-pintar-casa/;0.18;0.13;0.67;9990000;0.20,0.99,0.40,0.60,0.60,0.40,0.40,0.20,0.80,0.80,0.40,0.20
presupuesto reforma cocina y baño;5;6;1;30;2.95;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.18;0.23;0.89;434000;0.60,0.20,0.40,0.40,0.60,0.99,0.40,0.80,0.60,0.40,0.80,0.99
presupuesto pintura casa;5;8;3;30;2.64;http://blog.redformas.es/precio-pintar-casa/;0.18;0.21;0.82;909000;0.14,0.14,0.28,0.28,0.99,0.14,0.43,0.14,0.43,0.14,0.71,0.99
precio pulir parquet;9;8;-1;50;1.78;http://blog.redformas.es/precio-acuchillar-parquet/;0.18;0.14;0.86;81000;0.71,0.43,0.56,0.71,0.43,0.56,0.56,0.71,0.71,0.99,0.99,0.71
obras reformas;5;4;-1;30;1.33;http://www.redformas.es/;0.18;0.10;0.86;30700000;0.43,0.28,0.43,0.14,0.28,0.28,0.71,0.28,0.99,0.28,0.56,0.43
reformar cocina pequeña;10;6;-4;50;2.00;http://blog.redformas.es/reformar-una-cocina-pequena-consejos/;0.18;0.16;0.68;370000;0.44,0.56,0.22,0.33,0.22,0.56,0.56,0.44,0.78,0.78,0.99,0.99
reformar cocina pequeña;9;7;-2;50;2.00;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.18;0.16;0.68;370000;0.44,0.56,0.22,0.33,0.22,0.56,0.56,0.44,0.78,0.78,0.99,0.99
construir piscina precio;6;6;0;30;2.42;http://blog.redformas.es/precio-construir-piscina/;0.18;0.19;0.94;613000;0.43,0.43,0.71,0.99,0.43,0.43,0.28,0.14,0.14,0.14,0.28,0.14
presupuesto cerramiento terraza;9;11;2;50;2.04;http://blog.redformas.es/precio-cerrar-terraza/;0.18;0.16;0.81;237000;0.56,0.56,0.22,0.22,0.44,0.44,0.99,0.44,0.44,0.56,0.99,0.99
cuanto cuesta pintar un piso;14;14;0;210;1.05;http://blog.redformas.es/precio-pintar-casa/;0.17;0.08;0.50;107000;0.65,0.81,0.81,0.99,0.99,0.99,0.99,0.81,0.81,0.54,0.81,0.99
reparar parquet;14;15;1;210;1.48;http://blog.redformas.es/reparar-parquet-rayado/;0.17;0.11;0.53;270000;0.81,0.53,0.81,0.66,0.53,0.81,0.66,0.66,0.81,0.66,0.99,0.81
presupuesto electricidad vivienda;11;11;0;30;1.03;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.17;0.07;0.54;572000;0.43,0.14,0.99,0.43,0.28,0.56,0.14,0.43,0.28,0.14,0.56,0.99
cambiar tarima flotante;11;11;0;30;1.19;http://blog.redformas.es/reparar-tarima-flotante/;0.17;0.09;0.51;152000;0.20,0.40,0.40,0.40,0.60,0.60,0.60,0.40,0.20,0.40,0.60,0.99
reforma cocina y baño;11;11;0;30;2.97;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.17;0.22;0.93;7900000;0.60,0.60,0.60,0.40,0.40,0.60,0.40,0.99,0.40,0.40,0.40,0.80
presupuesto acuchillar parquet;11;11;0;30;1.27;http://blog.redformas.es/precio-acuchillar-parquet/;0.17;0.09;0.80;48000;0.75,0.99,0.75,0.75,0.99,0.75,0.50,0.99,0.50,0.25,0.50,0.75
cambiar puertas interiores;11;12;1;30;2.10;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.17;0.15;0.60;10100000;0.60,0.80,0.60,0.80,0.99,0.99,0.60,0.40,0.20,0.20,0.20,0.60
precios reforma cocina;4;0;0;20;3.01;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.16;0.22;0.91;758000;0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.99,0.67,0.99,0.99
precio de reformar una cocina;4;0;0;20;2.60;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.16;0.19;0.80;24400000;0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.50,0.50,0.99,0.99
presupuesto para reformar un baño;4;4;0;20;2.44;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.16;0.18;0.87;516000;0.67,0.67,0.99,0.67,0.99,0.33,0.33,0.33,0.67,0.33,0.99,0.67
web reformas;4;3;-1;20;1.75;http://www.redformas.es/;0.16;0.13;0.62;22300000;0.75,0.50,0.50,0.50,0.25,0.25,0.75,0.75,0.50,0.50,0.50,0.99
reformas cocinas precios;4;6;2;20;1.88;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.16;0.14;0.85;570000;0.20,0.40,0.20,0.20,0.20,0.20,0.60,0.60,0.40,0.60,0.99,0.60
reforma de baño precio;4;0;0;20;1.55;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.16;0.11;0.79;8750000;0.33,0.11,0.11,0.11,0.22,0.11,0.11,0.11,0.11,0.22,0.44,0.99
reforma de baños precios;4;4;0;20;1.71;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.16;0.12;0.88;662000;0.75,0.50,0.50,0.50,0.50,0.75,0.75,0.75,0.25,0.25,0.75,0.99
precios reforma baños;4;0;0;20;1.74;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.16;0.13;0.87;662000;0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.60,0.40,0.99,0.40
reforma de cocina precio;4;0;0;20;0.70;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.16;0.05;0.85;9810000;0.99,0.99,0.60,0.20,0.20,0.20,0.40,0.20,0.20,0.40,0.40,0.40
presupuestos obras online;2;3;1;10;1.96;http://www.redformas.es/;0.15;0.13;0.99;603000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.00,0.50,0.50
reforma ventanas;2;2;0;10;0.80;http://blog.redformas.es/cambiar-las-ventanas-de-casa-una-reforma-economica-y-sencilla/;0.15;0.05;0.84;1240000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.99,0.50
cambiar cocina precio;2;0;0;10;1.19;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.15;0.08;0.59;59700000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.33,0.33,0.33,0.67
presupuestos gratis de reformas;2;2;0;10;5.01;http://www.redformas.es/;0.15;0.35;0.86;822000;0.33,0.33,0.67,0.67,0.33,0.33,0.99,0.33,0.33,0.33,0.33,0.33
presupuestos de reformas online;7;6;-1;30;3.95;http://www.redformas.es/;0.14;0.25;0.93;623000;0.80,0.60,0.40,0.40,0.20,0.20,0.60,0.99,0.60,0.40,0.99,0.99
suelos de parquet flotante;8;8;0;40;0.92;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.14;0.05;0.79;490000;0.11,0.22,0.99,0.78,0.44,0.22,0.22,0.33,0.56,0.33,0.78,0.44
presupuesto para pintar una casa;7;7;0;30;1.72;http://blog.redformas.es/cuanto-cuesta-pintar-una-casa-precio-ideas-y-consejos/;0.14;0.11;0.67;9990000;0.20,0.99,0.40,0.60,0.60,0.40,0.40,0.20,0.80,0.80,0.40,0.20
precio colocacion tarima flotante;9;8;-1;40;1.36;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.14;0.08;0.81;73000;0.22,0.33,0.33,0.56,0.44,0.33,0.22,0.33,0.78,0.33,0.44,0.99
presupuestos online reformas;7;8;1;30;2.04;http://www.redformas.es/;0.14;0.13;0.90;607000;0.56,0.14,0.71,0.14,0.14,0.14,0.14,0.28,0.71,0.56,0.99,0.56
presupuesto acuchillar y barnizar parquet;7;5;-2;30;1.14;http://blog.redformas.es/precio-acuchillar-parquet/;0.14;0.07;0.56;31000;0.75,0.75,0.75,0.99,0.75,0.99,0.99,0.99,0.75,0.50,0.99,0.99
alicatar baño precio;8;8;0;40;0.67;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.14;0.04;0.45;82000;0.71,0.71,0.56,0.43,0.28,0.14,0.43,0.43,0.43,0.56,0.56,0.99
cambiar las puertas de casa;10;11;1;40;0.20;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.14;0.01;0.74;13100000;0.99,0.28,0.18,0.18,0.24,0.18,0.24,0.18,0.18,0.12,0.12,0.18
reformar un baño;14;14;0;170;1.76;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.14;0.11;0.81;13200000;0.53,0.53,0.44,0.44,0.34,0.53,0.99,0.81,0.66,0.44,0.66,0.66
cuanto cuesta reformar un piso;19;18;-1;390;2.15;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.14;0.13;0.72;42000;0.66,0.44,0.36,0.36,0.44,0.54,0.66,0.66,0.66,0.66,0.99,0.81
cerrar terraza;17;0;0;260;2.23;http://blog.redformas.es/precio-cerrar-terraza/;0.12;0.12;0.73;14400000;0.82,0.54,0.54,0.67,0.54,0.54,0.67,0.82,0.82,0.67,0.82,0.99
reforma cocina presupuesto;6;8;2;20;2.89;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.12;0.15;0.92;629000;0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.50,0.75,0.25,0.50,0.99
presupuesto reformar cocina;5;7;2;20;1.88;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.12;0.10;0.89;401000;0.67,0.33,0.67,0.67,0.99,0.33,0.67,0.67,0.33,0.33,0.99,0.67
reformas y obras;5;5;0;20;2.36;http://www.redformas.es/;0.12;0.12;0.80;31600000;0.99,0.50,0.99,0.50,0.25,0.25,0.50,0.50,0.50,0.75,0.50,0.99
presupuesto de pintores;6;6;0;20;0.39;http://blog.redformas.es/precio-pintar-casa/;0.12;0.02;0.77;2400000;0.25,0.25,0.75,0.25,0.75,0.50,0.50,0.25,0.25,0.25,0.99,0.25
presupuesto de reforma de cocina;6;0;0;20;3.38;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.12;0.18;0.92;621000;0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.67,0.99
precios de reformas de baños;5;3;-2;20;1.57;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.12;0.08;0.93;487000;0.99,0.25,0.75,0.50,0.50,0.50,0.99,0.25,0.25,0.25,0.50,0.50
cambiar puertas de casa;13;12;-1;110;0.26;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.12;0.01;0.65;13000000;0.99,0.67,0.67,0.10,0.19,0.67,0.67,0.52,0.81,0.81,0.67,0.33
precio cerramiento terraza;14;14;0;140;1.61;http://blog.redformas.es/precio-cerrar-terraza/;0.11;0.08;0.88;365000;0.43,0.33,0.43,0.43,0.52,0.43,0.52,0.52,0.81,0.67,0.99,0.99
como reformar una cocina;14;15;1;140;1.07;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.11;0.05;0.68;13000000;0.53,0.65,0.53,0.65,0.65,0.82,0.65,0.82,0.99,0.65,0.99,0.99
presupuesto de reformas de viviendas;11;0;0;20;3.44;http://www.redformas.es/;0.11;0.17;0.92;21600000;0.50,0.50,0.25,0.25,0.50,0.50,0.50,0.25,0.25,0.25,0.99,0.99
reforma tu piso;11;11;0;20;2.13;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.11;0.10;0.86;2240000;0.99,0.67,0.33,0.67,0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.67
presupuestos de reformas en madrid;11;13;2;20;5.71;http://www.redformas.es/;0.11;0.28;0.61;635000;0.43,0.14,0.14,0.28,0.14,0.14,0.14,0.28,0.14,0.28,0.99,0.14
como cambiar las puertas de casa;11;10;-1;20;0.28;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.11;0.01;0.46;13100000;0.67,0.67,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
precio instalacion tarima;11;11;0;20;1.58;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.11;0.08;0.84;299000;0.60,0.20,0.20,0.20,0.40,0.40,0.20,0.60,0.40,0.60,0.40,0.99
cambiar puertas casa;12;16;4;70;0.00;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.11;0.00;0.50;13400000;0.36,0.27,0.45,0.45,0.82,0.64,0.99,0.99,0.99,0.45,0.64,0.36
cerrar terraza precio;12;11;-1;70;1.24;http://blog.redformas.es/precio-cerrar-terraza/;0.11;0.06;0.77;15200000;0.41,0.41,0.53,0.24,0.24,0.12,0.28,0.24,0.28,0.18,0.65,0.99
precio de acuchillar y barnizar parquet;10;8;-2;30;3.00;http://blog.redformas.es/precio-acuchillar-parquet/;0.10;0.14;0.64;71000;0.56,0.56,0.99,0.43,0.43,0.28,0.28,0.14,0.43,0.28,0.14,0.28
presupuesto para obra;3;3;0;10;0.00;http://www.redformas.es/;0.10;0.00;0.96;43000000;0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto alicatar baño;10;18;8;30;1.68;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.08;0.84;93000;0.80,0.40,0.60,0.20,0.40,0.60,0.60,0.40,0.80,0.60,0.99,0.40
precio reforma cocina y baño;8;8;0;30;2.29;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.11;0.87;675000;0.60,0.40,0.80,0.60,0.60,0.60,0.40,0.40,0.20,0.40,0.99,0.60
tipos de fachadas de casas;9;9;0;30;0.00;http://blog.redformas.es/fachadas-de-casas-eleccion-para-tu-vivienda/;0.10;0.00;0.18;505000;0.60,0.80,0.20,0.20,0.20,0.40,0.60,0.80,0.80,0.99,0.99,0.60
presupuestos on line;10;11;1;30;1.81;http://www.redformas.es/;0.10;0.08;0.81;8740000;0.99,0.40,0.80,0.80,0.60,0.40,0.60,0.80,0.80,0.40,0.80,0.60
reformar baño presupuesto;3;3;0;10;1.56;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.07;0.89;394000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
presupuesto de reforma de baño;3;0;0;10;1.93;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.09;0.88;500000;0.33,0.33,0.33,0.33,0.67,0.99,0.67,0.33,0.33,0.67,0.67,0.67
suelos parquet flotante;10;9;-1;30;1.49;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.10;0.07;0.70;342000;0.14,0.28,0.28,0.14,0.28,0.28,0.71,0.56,0.43,0.28,0.99,0.28
servicios de reformas;8;11;3;30;1.52;http://blog.redformas.es/;0.10;0.07;0.52;45900000;0.56,0.28,0.28,0.56,0.99,0.28,0.28,0.56,0.56,0.28,0.28,0.43
precio reforma de baño;3;0;0;10;3.79;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.18;0.77;8910000;0.99,0.50,0.99,0.50,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.99
presupuestos fontaneria;9;9;0;30;1.11;http://www.redformas.es/presupuestos-fontaneria-calefaccion-y-gas/;0.10;0.05;0.79;482000;0.60,0.40,0.40,0.40,0.40,0.20,0.80,0.80,0.60,0.40,0.99,0.40
como arreglar parquet;8;7;-1;30;1.92;http://blog.redformas.es/como-arreglar-parquet/;0.10;0.09;0.28;142000;0.40,0.60,0.60,0.80,0.80,0.60,0.60,0.99,0.60,0.40,0.80,0.80
como arreglar parquet;9;8;-1;30;1.92;http://blog.redformas.es/reparar-parquet-levantado/;0.10;0.09;0.28;142000;0.40,0.60,0.60,0.80,0.80,0.60,0.60,0.99,0.60,0.40,0.80,0.80
reformas obras;8;8;0;30;3.44;http://www.redformas.es/;0.10;0.16;0.91;30700000;0.11,0.11,0.11,0.11,0.11,0.22,0.33,0.22,0.33,0.33,0.99,0.44
presupuesto de reforma baño;3;5;2;10;0.00;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.00;0.00;500000;0.99,0.75,0.50,0.25,0.25,0.25,0.00,0.25,0.25,0.25,0.00,0.00
precio de piscina;9;12;3;30;0.49;http://blog.redformas.es/precio-construir-piscina/;0.10;0.02;1.00;185000000;0.28,0.28,0.43,0.56,0.99,0.71,0.28,0.14,0.28,0.14,0.14,0.28
tarima flotante o suelo laminado;9;9;0;30;0.56;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.10;0.02;0.52;88000;0.40,0.40,0.60,0.40,0.60,0.40,0.60,0.80,0.99,0.20,0.80,0.99
presupuesto reformas madrid;8;8;0;30;5.73;http://www.redformas.es/;0.10;0.27;0.56;703000;0.40,0.60,0.99,0.40,0.40,0.40,0.40,0.40,0.40,0.20,0.60,0.99
baños completos precios;9;10;1;30;0.34;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.10;0.01;0.92;750000;0.11,0.33,0.44,0.33,0.11,0.22,0.56,0.99,0.44,0.11,0.22,0.11
enace;16;14;-2;170;0.00;http://blog.redformas.es/redformas-y-enace-firman-un-acuerdo-de-colaboracion-en-el-salon-inmobiliario-de-madrid-sima-2014/;0.10;0.00;0.00;195000;0.53,0.44,0.44,0.99,0.66,0.28,0.53,0.81,0.66,0.44,0.44,0.66
como reparar parquet;13;15;2;90;0.51;http://blog.redformas.es/reparar-parquet-rayado/;0.09;0.02;0.21;270000;0.82,0.64,0.64,0.45,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.82
presupuesto reforma vivienda;13;12;-1;90;2.84;http://www.redformas.es/;0.09;0.12;0.93;12300000;0.41,0.41,0.53,0.28,0.41,0.28,0.28,0.41,0.65,0.53,0.82,0.99
como cerrar una terraza;13;13;0;90;0.62;http://blog.redformas.es/precio-cerrar-terraza/;0.09;0.02;0.55;13900000;0.41,0.41,0.41,0.41,0.53,0.53,0.41,0.53,0.53,0.41,0.99,0.65
presupuestos reforma;7;6;-1;20;3.70;http://www.redformas.es/;0.09;0.15;0.90;23600000;0.67,0.33,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.33,0.67,0.33
presupuesto reforma online;7;7;0;20;3.80;http://www.redformas.es/;0.09;0.16;0.87;692000;0.50,0.50,0.99,0.75,0.25,0.25,0.50,0.50,0.50,0.25,0.50,0.50
presupuesto para reforma;7;6;-1;20;1.94;http://www.redformas.es/;0.09;0.08;0.91;40000000;0.75,0.50,0.99,0.75,0.50,0.50,0.25,0.25,0.75,0.25,0.50,0.50
presupuestos de reforma;7;7;0;20;5.48;http://www.redformas.es/;0.09;0.23;1.00;23700000;0.99,0.25,0.25,0.50,0.75,0.50,0.25,0.25,0.50,0.50,0.75,0.25
obras de reforma;7;6;-1;20;1.90;http://www.redformas.es/;0.09;0.08;0.63;59600000;0.99,0.99,0.99,0.67,0.33,0.33,0.99,0.99,0.67,0.67,0.99,0.99
parquet flotante laminado;7;7;0;20;0.19;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.09;0.00;0.77;92000;0.20,0.20,0.40,0.40,0.40,0.40,0.99,0.20,0.40,0.40,0.40,0.40
precio reforma integral baño;4;0;0;10;3.35;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.08;0.12;0.98;356000;0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99
reformar una cocina precio;4;0;0;10;1.47;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.08;0.05;0.90;9680000;0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.33,0.33,0.67,0.33
presupuesto instalacion electrica;15;14;-1;140;2.04;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.08;0.07;0.47;279000;0.99,0.43,0.67,0.67,0.81,0.33,0.43,0.67,0.43,0.52,0.81,0.81
presupuesto de obra;15;12;-3;140;2.48;http://www.redformas.es/;0.08;0.09;0.82;43400000;0.99,0.82,0.82,0.65,0.65,0.53,0.82,0.99,0.99,0.65,0.99,0.99
precio de un baño completo;4;3;-1;10;1.03;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.08;0.03;0.85;56700000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50
cerramientos de terrazas precios;17;17;0;170;1.91;http://blog.redformas.es/precio-cerrar-terraza/;0.08;0.06;0.93;240000;0.81,0.99,0.81,0.54,0.15,0.54,0.65,0.27,0.42,0.42,0.81,0.99
presupuesto fontaneria;12;12;0;50;1.12;http://www.redformas.es/presupuestos-fontaneria-calefaccion-y-gas/;0.07;0.03;0.78;391000;0.99,0.71,0.56,0.71,0.71,0.56,0.71,0.71,0.71,0.71,0.71,0.71
reformar cocina pequeña;12;0;0;50;2.00;http://blog.redformas.es/reformar-cocina-pequena/;0.07;0.07;0.68;370000;0.44,0.56,0.22,0.33,0.22,0.56,0.56,0.44,0.78,0.78,0.99,0.99
precio colocacion parquet;12;14;2;50;1.21;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.07;0.04;0.83;303000;0.56,0.44,0.33,0.33,0.33,0.22,0.33,0.56,0.56,0.56,0.99,0.78
azulejos casañ;20;19;-1;210;0.06;http://www.redformas.es/empresa/azulejos-casan-s-l-valencia/;0.07;0.00;0.01;2000;0.65,0.81,0.99,0.99,0.81,0.65,0.81,0.99,0.81,0.65,0.99,0.99
presupuesto instalacion electrica vivienda;13;14;1;70;2.47;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.07;0.08;0.37;102000;0.45,0.64,0.99,0.45,0.27,0.27,0.27,0.82,0.64,0.64,0.64,0.64
como reparar parquet;14;16;2;90;0.51;http://blog.redformas.es/reparar-parquet-danado/;0.07;0.01;0.21;270000;0.82,0.64,0.64,0.45,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.82
reparacion bañeras barcelona;8;7;-1;20;0.63;http://blog.redformas.es/reparacion-baneras-barcelona/;0.07;0.02;0.86;76000;0.99,0.99,0.99,0.99,0.99,0.50,0.99,0.99,0.99,0.50,0.99,0.50
presupuesto tarima;9;10;1;20;1.08;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.07;0.03;0.77;454000;0.50,0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.75,0.99,0.50
presupuestos pintura piso;10;12;2;20;6.30;http://blog.redformas.es/precio-pintar-casa/;0.07;0.20;0.86;1100000;0.99,0.99,0.67,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33
lijar parquet precio;10;7;-3;20;1.70;http://blog.redformas.es/precio-acuchillar-parquet/;0.07;0.05;0.69;44000;0.14,0.14,0.28,0.28,0.14,0.14,0.28,0.14,0.28,0.14,0.43,0.99
presupuestos de reformas madrid;9;14;5;20;0.00;http://www.redformas.es/;0.07;0.00;0.81;608000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.78,0.22,0.11,0.99,0.22
quiero construir mi casa;8;13;5;20;1.03;http://blog.redformas.es/quiero-construir-mi-casa/;0.07;0.03;0.89;746000;0.33,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.99,0.99,0.99
presupuesto reforma madrid;9;11;2;20;4.08;http://www.redformas.es/;0.07;0.13;0.84;11200000;0.11,0.11,0.11,0.22,0.22,0.22,0.22,0.11,0.33,0.22,0.33,0.99
presupuestos de fontaneria;9;8;-1;20;1.12;http://www.redformas.es/presupuestos-fontaneria-calefaccion-y-gas/;0.07;0.03;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
diferencia entre tarima flotante y suelo laminado;8;7;-1;20;0.00;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.07;0.00;0.59;8000;0.99,0.99,0.50,0.99,0.99,0.99,0.50,0.99,0.99,0.50,0.99,0.99
precio reforma baño y cocina;8;0;0;20;3.22;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.07;0.10;0.84;1020000;0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.99,0.33,0.99,0.33,0.33
reformar cocina y baño precio;8;0;0;20;1.87;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.07;0.06;0.85;1170000;0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.99,0.99
diferencia entre suelo laminado y tarima flotante;8;9;1;20;3.44;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.07;0.11;0.55;8000;0.67,0.33,0.33,0.67,0.99,0.67,0.33,0.99,0.67,0.33,0.67,0.67
precio acuchillado y barnizado parquet;8;7;-1;20;4.01;http://blog.redformas.es/precio-acuchillar-parquet/;0.07;0.12;0.81;36000;0.50,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.99
trabajos de escayola;9;7;-2;20;0.03;http://blog.redformas.es/trabajos-de-escayola/;0.07;0.00;0.51;450000;0.99,0.50,0.75,0.50,0.50,0.50,0.50,0.50,0.75,0.50,0.50,0.75
precio cuarto de baño completo;9;7;-2;20;1.00;http://blog.redformas.es/cuanto-cuesta-reformar-un-bano/;0.07;0.03;0.66;17400000;0.99,0.75,0.50,0.50,0.50,0.50,0.25,0.50,0.25,0.25,0.75,0.75
presupuestos reformas vivienda;10;0;0;20;2.74;http://www.redformas.es/;0.07;0.08;0.95;21200000;0.40,0.20,0.40,0.60,0.80,0.20,0.20,0.40,0.40,0.20,0.99,0.60
presupuesto cocina nueva;10;19;9;20;1.49;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.07;0.04;0.80;1160000;0.50,0.25,0.50,0.25,0.25,0.25,0.75,0.50,0.50,0.50,0.75,0.99
instalar plato de ducha acrilico;10;10;0;20;3.10;http://blog.redformas.es/plato-de-ducha/;0.07;0.10;0.53;37000;0.99,0.67,0.33,0.67,0.99,0.99,0.99,0.67,0.67,0.33,0.67,0.67
material para baños;9;11;2;20;0.45;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.07;0.01;0.56;10100000;0.50,0.25,0.50,0.50,0.25,0.75,0.50,0.25,0.25,0.50,0.99,0.50
presupuesto de reforma de vivienda;10;10;0;20;2.77;http://www.redformas.es/;0.07;0.08;1.00;12700000;0.56,0.71,0.99,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
presupuesto reformas online;9;8;-1;20;4.32;http://www.redformas.es/;0.07;0.13;0.90;531000;0.67,0.99,0.67,0.67,0.99,0.67,0.67,0.67,0.67,0.33,0.67,0.67
tipos de fachadas;17;19;2;140;0.52;http://blog.redformas.es/fachada-de-casa/;0.06;0.01;0.25;553000;0.65,0.65,0.65,0.82,0.53,0.53,0.82,0.82,0.99,0.82,0.99,0.99
