Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reparacion de mamparas de baño;2;0;0;10;0.88;https://www.reparalia.es/fontaneros/reparar_mampara_de_bano;0.00;0.01;0.74;324000;0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50
reparalia sl;2;0;0;10;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.01;102000;0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50
suscriptores de la vanguardia;17;0;0;320;0.00;http://www.reparalia.es/lavanguardia/;0.00;0.00;0.00;601000;0.55,0.24,0.55,0.99,0.44,0.12,0.10,0.44,0.82,0.16,0.19,0.19
colgar tv pared;13;16;3;140;0.47;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.46;474000;0.81,0.67,0.81,0.52,0.67,0.43,0.67,0.99,0.99,0.99,0.67,0.19
como reciclar correctamente;10;8;-2;40;0.46;http://www.reparalia.es/blog/2014/11/11/vida-extra-como-reciclar-todo-lo-que-sale-de-tu-casa/;0.00;0.00;0.10;812000;0.71,0.71,0.99,0.56,0.28,0.28,0.43,0.56,0.43,0.56,0.56,0.71
cocina obra;8;6;-2;40;0.00;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.06;65800000;0.56,0.28,0.56,0.56,0.56,0.56,0.56,0.43,0.99,0.56,0.71,0.43
reparacion de parquet;9;10;1;40;1.50;http://www.reparalia.es/reparar_parquet;0.00;0.01;0.75;520000;0.99,0.99,0.40,0.80,0.40,0.99,0.80,0.80,0.80,0.40,0.99,0.80
fontaneros barcelona;19;20;1;390;6.01;http://www.reparalia.es/fontaneros;0.00;0.07;0.86;528000;0.81,0.99,0.99,0.99,0.67,0.99,0.99,0.99,0.99,0.99,0.67,0.67
pintores profesionales;12;14;2;90;1.51;http://www.reparalia.es/pintores;0.00;0.01;0.83;907000;0.99,0.65,0.82,0.28,0.53,0.24,0.53,0.41,0.41,0.41,0.41,0.41
suelos para baños;19;0;0;390;0.86;http://www.reparalia.es/blog/2014/07/08/elige-el-suelo-perfecto-para-tu-bano-tu-dormitorio-o-tu-cocina/;0.00;0.01;0.72;18300000;0.99,0.81,0.67,0.67,0.67,0.54,0.67,0.67,0.81,0.54,0.99,0.99
camino cerro de los gamos 1;12;13;1;90;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.00;72000;0.64,0.36,0.36,0.50,0.64,0.50,0.99,0.99,0.64,0.79,0.79,0.99
reparar parquet;16;0;0;210;1.48;http://www.reparalia.es/reparar_parquet/lleida;0.00;0.01;0.53;270000;0.81,0.53,0.81,0.66,0.53,0.81,0.66,0.66,0.81,0.66,0.99,0.81
sin compromiso torrent;16;0;0;210;0.00;http://www.reparalia.es/reformas/gerona/torrent;0.00;0.00;0.00;431000;0.28,0.35,0.28,0.35,0.99,0.44,0.35,0.23,0.28,0.44,0.54,0.44
reparaciones fontaneria;6;6;0;20;0.92;http://www.reparalia.es/fontaneros;0.00;0.00;0.82;406000;0.75,0.50,0.75,0.99,0.25,0.25,0.50,0.50,0.25,0.50,0.75,0.50
tipo de persianas;6;11;5;20;0.27;http://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.00;0.00;0.64;3380000;0.67,0.67,0.33,0.67,0.67,0.67,0.99,0.67,0.99,0.99,0.67,0.99
cocinas obra;5;10;5;20;0.25;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.31;821000;0.50,0.50,0.75,0.25,0.50,0.50,0.75,0.99,0.50,0.50,0.99,0.25
tipos persianas;6;12;6;20;0.00;http://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.00;0.00;0.33;441000;0.50,0.50,0.99,0.99,0.99,0.50,0.99,0.50,0.99,0.99,0.99,0.50
servicios de pintura;5;4;-1;20;0.00;http://www.reparalia.es/pintores;0.00;0.00;0.67;24500000;0.99,0.99,0.67,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.67
reparacion hogar;5;0;0;20;0.85;http://www.reparalia.es/;0.00;0.00;0.53;709000;0.67,0.67,0.33,0.99,0.99,0.33,0.33,0.33,0.33,0.67,0.33,0.33
endesa telefono cliente;13;15;2;110;1.08;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.01;0.16;173000;0.10,0.13,0.05,0.10,0.18,0.13,0.13,0.13,0.23,0.28,0.67,0.99
fontaneros salamanca;13;12;-1;110;2.25;http://www.reparalia.es/fontaneros/salamanca;0.00;0.02;0.71;458000;0.27,0.27,0.19,0.27,0.19,0.19,0.35,0.65,0.99,0.65,0.54,0.65
endesa atencion al cliente gratuito;19;0;0;320;0.34;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.03;7000;0.16,0.37,0.08,0.13,0.25,0.37,0.20,0.20,0.99,0.11,0.13,0.20
atencion al cliente endesa telefono;18;20;2;320;1.01;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.01;0.18;15000;0.19,0.12,0.28,0.15,0.54,0.12,0.15,0.36,0.36,0.82,0.99,0.99
endesa telefono atencion cliente;18;18;0;320;1.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.01;0.13;15000;0.36,0.24,0.66,0.54,0.54,0.99,0.28,0.66,0.66,0.99,0.66,0.44
estilos de interiorismo;11;17;6;20;0.26;http://www.reparalia.es/blog/2015/01/21/las-5-tendencias-de-interiorismo-y-decoracion-para-2015/;0.00;0.00;0.13;817000;0.33,0.33,0.99,0.33,0.33,0.67,0.67,0.33,0.67,0.33,0.67,0.67
reciclar bien;11;0;0;20;0.00;http://www.reparalia.es/blog/2014/11/11/vida-extra-como-reciclar-todo-lo-que-sale-de-tu-casa/;0.00;0.00;0.02;17600000;0.33,0.99,0.99,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.33,0.67
parquet marbella;11;17;6;20;1.52;http://www.reparalia.es/reparar_parquet/malaga/marbella;0.00;0.01;0.59;343000;0.67,0.33,0.33,0.33,0.67,0.99,0.99,0.99,0.33,0.67,0.67,0.99
persianas para todos;11;11;0;20;0.00;http://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.00;0.00;0.91;692000;0.99,0.99,0.67,0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33
presupuesto de pintores;11;8;-3;20;0.39;http://www.reparalia.es/pintores;0.00;0.00;0.77;2400000;0.25,0.25,0.75,0.25,0.75,0.50,0.50,0.25,0.25,0.25,0.99,0.25
precio fontanero;11;6;-5;20;0.83;http://www.reparalia.es/fontaneros;0.00;0.00;0.90;427000;0.67,0.67,0.67,0.67,0.99,0.67,0.33,0.99,0.99,0.67,0.99,0.67
persianas tarragona;12;16;4;70;1.40;http://www.reparalia.es/reparar_persianas/tarragona;0.00;0.01;0.80;468000;0.64,0.64,0.36,0.36,0.64,0.99,0.82,0.64,0.45,0.45,0.64,0.64
reparar caldera;12;18;6;70;3.86;http://www.reparalia.es/calefaccion;0.00;0.03;0.87;409000;0.56,0.99,0.78,0.44,0.56,0.33,0.44,0.99,0.78,0.99,0.78,0.78
mapfre urgencias hogar;10;10;0;30;0.00;http://www.reparalia.es/;0.00;0.00;0.03;38000;0.14,0.28,0.28,0.14,0.28,0.28,0.14,0.28,0.43,0.71,0.99,0.71
cajas de persiana;10;12;2;30;0.00;http://www.reparalia.es/blog/2014/11/14/video-consejo-ahorro-como-aislar-el-tambor-de-tu-persiana-del-frio/;0.00;0.00;0.41;612000;0.40,0.99,0.60,0.20,0.60,0.40,0.80,0.40,0.80,0.40,0.60,0.60
pintores en pamplona;10;0;0;30;1.95;http://www.reparalia.es/pintores/pamplona-iruna;0.00;0.01;0.69;305000;0.43,0.28,0.56,0.43,0.43,0.28,0.43,0.99,0.56,0.43,0.71,0.43
servicios de cerrajeria;3;3;0;10;14.33;http://www.reparalia.es/cerrajeros;0.00;0.13;0.70;1160000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
cambiar azulejos cocina sin obra;10;10;0;30;0.17;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.25;93000;0.40,0.40,0.99,0.40,0.80,0.40,0.80,0.80,0.60,0.80,0.99,0.60
todo parquet;9;9;0;30;1.14;http://www.reparalia.es/blog/2014/10/02/8-cosas-que-todos-deberiamos-saber-sobre-el-parquet/;0.00;0.01;0.67;10900000;0.50,0.75,0.50,0.50,0.50,0.75,0.50,0.75,0.75,0.99,0.75,0.50
tendencias decoracion;15;15;0;170;0.63;http://www.reparalia.es/blog/2015/01/21/las-5-tendencias-de-interiorismo-y-decoracion-para-2015/;0.00;0.00;0.33;968000;0.54,0.54,0.54,0.65,0.54,0.54,0.65,0.65,0.81,0.42,0.99,0.65
caja fuerte pequeña;16;14;-2;170;1.95;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.01;1.00;760000;0.54,0.65,0.42,0.54,0.54,0.65,0.81,0.65,0.65,0.65,0.99,0.99
reparar parquet;17;19;2;210;1.48;http://www.reparalia.es/reparar_parquet;0.00;0.01;0.53;270000;0.81,0.53,0.81,0.66,0.53,0.81,0.66,0.66,0.81,0.66,0.99,0.81
trucos hogar;17;17;0;210;0.00;http://www.reparalia.es/blog/2015/01/13/10-super-trucos-rapidos-de-limpieza-para-tu-hogar/;0.00;0.00;0.03;1060000;0.81,0.81,0.99,0.54,0.81,0.65,0.81,0.81,0.81,0.65,0.99,0.81
paredes pladur;13;13;0;90;0.63;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.18;469000;0.64,0.79,0.50,0.64,0.50,0.64,0.64,0.64,0.79,0.79,0.99,0.79
pintores en burgos;13;13;0;90;0.00;http://www.reparalia.es/pintores/burgos;0.00;0.00;0.11;584000;0.24,0.33,0.24,0.24,0.43,0.24,0.43,0.33,0.52,0.43,0.43,0.99
persianas tipos;7;12;5;20;0.00;http://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.00;0.00;0.38;623000;0.67,0.67,0.67,0.67,0.67,0.67,0.99,0.99,0.67,0.33,0.67,0.67
fontanero en granada;16;18;2;140;2.85;http://www.reparalia.es/fontaneros;0.00;0.02;0.91;364000;0.42,0.81,0.42,0.42,0.35,0.35,0.42,0.99,0.65,0.42,0.27,0.27
tipos de caja fuerte;4;8;4;10;1.39;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.01;0.68;708000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
reparacion del hogar;4;0;0;10;0.63;http://www.reparalia.es/;0.00;0.00;0.92;18200000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
pintores sevilla;17;15;-2;170;1.35;http://www.reparalia.es/pintores/sevilla;0.00;0.00;0.56;736000;0.44,0.99,0.36,0.36,0.44,0.36,0.36,0.44,0.28,0.23,0.28,0.54
cambiar bombin puerta blindada;20;0;0;210;0.88;http://www.reparalia.es/cerrajeros;0.00;0.00;0.39;6000;0.23,0.13,0.44,0.67,0.82,0.36,0.23,0.54,0.99,0.99,0.54,0.28
fontanero granada;14;13;-1;90;1.95;http://www.reparalia.es/fontaneros;0.00;0.01;0.83;366000;0.64,0.50,0.28,0.64,0.64,0.28,0.64,0.79,0.79,0.64,0.99,0.99
toldos lleida;13;14;1;70;0.69;http://www.reparalia.es/toldos_y_pergolas/lleida;0.00;0.00;0.59;446000;0.65,0.82,0.82,0.99,0.65,0.28,0.28,0.18,0.18,0.18,0.18,0.28
estilos interiorismo;8;8;0;20;0.00;http://www.reparalia.es/blog/2015/01/21/las-5-tendencias-de-interiorismo-y-decoracion-para-2015/;0.00;0.00;0.09;626000;0.50,0.50,0.50,0.25,0.25,0.25,0.25,0.75,0.50,0.25,0.25,0.99
reparaciones persianas;8;7;-1;20;3.95;http://www.reparalia.es/reparar_persianas;0.00;0.02;0.84;516000;0.28,0.14,0.28,0.99,0.14,0.56,0.28,0.28,0.28,0.14,0.14,0.14
pintores badajoz;8;10;2;20;0.00;http://www.reparalia.es/pintores/badajoz;0.00;0.00;0.28;511000;0.99,0.50,0.99,0.99,0.50,0.50,0.99,0.50,0.99,0.99,0.99,0.50
tipos de cajas fuertes;9;12;3;20;2.15;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.01;0.80;716000;0.67,0.67,0.67,0.67,0.67,0.99,0.99,0.67,0.99,0.33,0.99,0.67
fontanero fontanero;8;5;-3;20;0.00;http://www.reparalia.es/fontaneros;0.00;0.00;0.42;1120000;0.75,0.99,0.25,0.50,0.25,0.50,0.50,0.25,0.75,0.25,0.25,0.50
persianas para balcones;8;18;10;20;0.64;http://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.00;0.00;0.68;420000;0.67,0.67,0.33,0.99,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.67
pintores en badajoz;9;8;-1;20;1.34;http://www.reparalia.es/pintores/badajoz;0.00;0.00;0.35;501000;0.67,0.67,0.33,0.67,0.99,0.33,0.67,0.67,0.67,0.33,0.67,0.99
caja fuerte para casa;10;11;1;20;0.51;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;0.99;6720000;0.40,0.40,0.40,0.40,0.40,0.20,0.40,0.60,0.60,0.40,0.99,0.60
lo ultimo en decoracion;17;0;0;140;0.50;http://www.reparalia.es/blog/2015/01/21/las-5-tendencias-de-interiorismo-y-decoracion-para-2015/;0.00;0.00;0.34;594000;0.82,0.65,0.65,0.65,0.65,0.65,0.82,0.82,0.82,0.65,0.99,0.99
endesa telefono de atencion al cliente;17;18;1;140;0.39;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.04;15000;0.12,0.99,0.10,0.04,0.06,0.07,0.10,0.15,0.36,0.19,0.12,0.10
haro parquet;17;17;0;140;1.42;http://www.reparalia.es/reparar_parquet/la_rioja/haro;0.00;0.00;0.15;351000;0.99,0.52,0.67,0.67,0.52,0.52,0.67,0.81,0.67,0.52,0.81,0.81
fontaneros huelva;15;18;3;110;2.84;http://www.reparalia.es/fontaneros/huelva;0.00;0.01;0.52;457000;0.08,0.07,0.08,0.02,0.07,0.03,0.05,0.03,0.15,0.66,0.99,0.28
filtraciones de agua;15;15;0;110;2.40;http://www.reparalia.es/blog/2014/04/01/que-tipo-de-goteras-hay-y-como-tratar-las-filtraciones-de-agua/;0.00;0.01;0.88;711000;0.28,0.41,0.41,0.41,0.53,0.41,0.65,0.82,0.99,0.99,0.99,0.99
pintores en murcia;16;16;0;110;0.32;http://www.reparalia.es/pintores/murcia;0.00;0.00;0.64;646000;0.33,0.33,0.33,0.43,0.43,0.43,0.52,0.43,0.81,0.52,0.67,0.99
pintores en sevilla;15;15;0;110;2.13;http://www.reparalia.es/pintores/sevilla;0.00;0.01;0.71;602000;0.65,0.65,0.65,0.53,0.53,0.53,0.65,0.65,0.65,0.99,0.82,0.99
suelo baño;15;0;0;110;1.29;http://www.reparalia.es/blog/2014/07/08/elige-el-suelo-perfecto-para-tu-bano-tu-dormitorio-o-tu-cocina/;0.00;0.00;0.42;32300000;0.53,0.53,0.65,0.53,0.41,0.53,0.53,0.65,0.82,0.65,0.82,0.99
endesa atención cliente;12;11;-1;40;0.66;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.10;275000;0.80,0.60,0.60,0.40,0.99,0.40,0.80,0.99,0.99,0.99,0.99,0.99
endesa atencion al cliente telefono gratuito;19;19;0;170;0.65;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.01;4000;0.44,0.81,0.44,0.16,0.22,0.44,0.28,0.16,0.99,0.99,0.81,0.66
hogar reparacion;5;0;0;10;0.00;http://www.reparalia.es/;0.00;0.00;0.44;5010000;0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.99,0.99,0.99,0.99,0.99
reparacion calefaccion;5;5;0;10;4.69;http://www.reparalia.es/calefaccion;0.00;0.02;0.72;504000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99,0.67,0.67
reparaciones para el hogar;5;0;0;10;0.00;http://www.reparalia.es/;0.00;0.00;0.45;1140000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
pergolas rosario;6;0;0;10;0.00;http://www.reparalia.es/toldos_y_pergolas/puerto_del_rosario;0.00;0.00;0.00;260000;0.99,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00
certificado instalacion;5;6;1;10;0.00;http://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.00;0.00;0.03;703000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
consejos para tu hogar;11;13;2;10;0.00;http://www.reparalia.es/blog/2015/01/13/10-super-trucos-rapidos-de-limpieza-para-tu-hogar/;0.00;0.00;0.00;1010000;0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
cajas fuertes hogar;11;0;0;10;1.09;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;1.00;601000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
pintura paint;11;11;0;10;0.00;http://www.reparalia.es/blog/2014/10/23/los-6-motivos-por-los-que-la-chalk-paint-es-la-pintura-de-moda/;0.00;0.00;0.06;1500000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
provincia olot;11;0;0;10;0.00;http://www.reparalia.es/climatizacion/olot;0.00;0.00;0.00;493000;0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.50
servicios de reparaciones;11;11;0;10;0.00;http://www.reparalia.es/;0.00;0.00;0.40;26600000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
fontaneros en cordoba;13;14;1;50;2.38;http://www.reparalia.es/fontaneros/cordoba;0.00;0.01;0.67;283000;0.56,0.56,0.44,0.33,0.56,0.56,0.78,0.56,0.56,0.78,0.78,0.99
atencion al cliente endesa barcelona;16;17;1;90;0.44;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.08;26000;0.53,0.53,0.24,0.24,0.24,0.28,0.65,0.41,0.28,0.53,0.99,0.82
pintores en toledo;13;13;0;50;0.64;http://www.reparalia.es/pintores/toledo;0.00;0.00;0.46;373000;0.99,0.78,0.78,0.33,0.33,0.33,0.44,0.44,0.56,0.22,0.33,0.44
persianas salamanca;15;18;3;90;0.19;http://www.reparalia.es/reparar_persianas/salamanca;0.00;0.00;0.26;478000;0.64,0.50,0.64,0.64,0.64,0.79,0.99,0.50,0.79,0.64,0.64,0.64
cerrajeros lleida;19;19;0;140;2.66;http://www.reparalia.es/cerrajeros/lleida;0.00;0.01;0.70;419000;0.99,0.82,0.65,0.41,0.53,0.99,0.99,0.82,0.65,0.82,0.82,0.82
fernando prieto;19;18;-1;140;0.00;http://www.reparalia.es/conocenos/fernando-prieto-nuevo-director-general-de-reparalia;0.00;0.00;0.01;18900000;0.99,0.52,0.52,0.52,0.52,0.43,0.52,0.67,0.67,0.81,0.81,0.81
grifo monomando cocina;19;0;0;140;0.37;http://www.reparalia.es/blog/2014/11/21/como-cambiar-un-grifo-monomando/;0.00;0.00;0.94;185000;0.67,0.43,0.24,0.52,0.52,0.52,0.67,0.67,0.67,0.99,0.99,0.81
cajas fuertes para el hogar;7;0;0;10;1.48;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;1.00;669000;0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
caja fuerte hogar;7;0;0;10;0.26;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;1.00;810000;0.50,0.50,0.50,0.50,0.99,0.50,0.00,0.50,0.50,0.50,0.50,0.50
cerrajeros guipuzcoa;12;15;3;30;3.74;http://www.reparalia.es/cerrajeros/guipuzcoa;0.00;0.01;0.75;153000;0.99,0.18,0.12,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.06,0.06
pintores en guadalajara;12;14;2;30;0.74;http://www.reparalia.es/pintores/guadalajara;0.00;0.00;0.69;660000;0.99,0.22,0.11,0.33,0.33,0.22,0.11,0.22,0.56,0.11,0.22,0.33
reparaciones de fontaneria;12;0;0;30;0.00;http://www.reparalia.es/fontaneros;0.00;0.00;0.69;591000;0.75,0.99,0.99,0.99,0.50,0.50,0.99,0.75,0.50,0.50,0.75,0.50
getxo provincia;12;0;0;30;0.00;http://www.reparalia.es/carpinteros/getxo;0.00;0.00;0.00;450000;0.50,0.50,0.75,0.75,0.99,0.25,0.75,0.75,0.75,0.99,0.75,0.75
cajas de persianas;12;15;3;30;0.52;http://www.reparalia.es/blog/2014/11/14/video-consejo-ahorro-como-aislar-el-tambor-de-tu-persiana-del-frio/;0.00;0.00;0.80;667000;0.75,0.25,0.50,0.50,0.50,0.50,0.75,0.75,0.99,0.99,0.75,0.99
fontaneros almeria;17;16;-1;90;2.38;http://www.reparalia.es/fontaneros/almeria;0.00;0.00;0.73;269000;0.35,0.15,0.19,0.99,0.19,0.15,0.27,0.27,0.27,0.35,0.81,0.54
telefono gratuito endesa atencion al cliente;17;18;1;90;0.77;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.04;4000;0.64,0.50,0.64,0.64,0.50,0.50,0.64,0.64,0.79,0.50,0.79,0.99
endesa barcelona atencion al cliente;17;15;-2;90;0.42;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.07;26000;0.82,0.65,0.24,0.24,0.28,0.24,0.41,0.28,0.53,0.65,0.99,0.82
trucos limpieza hogar;17;13;-4;90;0.50;http://www.reparalia.es/blog/2015/01/13/10-super-trucos-rapidos-de-limpieza-para-tu-hogar/;0.00;0.00;0.25;635000;0.14,0.14,0.52,0.67,0.67,0.67,0.99,0.81,0.33,0.14,0.19,0.24
fontanero coruña;14;9;-5;50;2.78;http://www.reparalia.es/fontaneros;0.00;0.01;0.89;352000;0.56,0.33,0.33,0.44,0.78,0.33,0.44,0.33,0.44,0.99,0.78,0.44
reformas santa pola;14;0;0;50;1.17;https://www.reparalia.es/reformas/alicante/santa_pola/reformar_bano;0.00;0.00;0.62;215000;0.41,0.24,0.99,0.24,0.12,0.12,0.18,0.12,0.24,0.18,0.24,0.18
fontaneros granada;15;0;0;70;3.32;http://www.reparalia.es/fontaneros;0.00;0.01;0.82;475000;0.36,0.50,0.36,0.50,0.14,0.28,0.36,0.36,0.36,0.50,0.99,0.64
fontaneros valladolid;15;0;0;70;2.54;http://www.reparalia.es/fontaneros/valladolid;0.00;0.00;0.93;458000;0.64,0.45,0.45,0.36,0.64,0.64,0.64,0.64,0.99,0.82,0.99,0.99
pintores en albacete;16;16;0;70;0.92;http://www.reparalia.es/pintores/albacete;0.00;0.00;0.51;500000;0.33,0.67,0.99,0.33,0.33,0.33,0.24,0.33,0.24,0.10,0.10,0.19
cerrajeros ciudad real;16;15;-1;70;2.66;http://www.reparalia.es/cerrajeros/ciudad_real/ciudad_real;0.00;0.01;0.91;448000;0.82,0.36,0.45,0.45,0.99,0.64,0.82,0.64,0.45,0.36,0.45,0.64
colocar pladur en pared;16;19;3;70;0.60;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.11;111000;0.28,0.50,0.99,0.50,0.28,0.50,0.28,0.28,0.79,0.28,0.79,0.99
endesa att cliente;14;13;-1;50;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.02;12000;0.43,0.56,0.56,0.71,0.71,0.71,0.71,0.71,0.99,0.99,0.99,0.99
endesa atención al cliente gratis;16;19;3;70;0.34;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.10;51000;0.36,0.79,0.21,0.21,0.36,0.36,0.64,0.50,0.36,0.36,0.50,0.99
atención cliente endesa;16;16;0;70;0.44;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.18;271000;0.78,0.78,0.56,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.99
fontaneros en murcia;14;15;1;50;3.85;http://www.reparalia.es/fontaneros/murcia;0.00;0.01;0.98;498000;0.99,0.36,0.14,0.36,0.21,0.14,0.21,0.28,0.36,0.14,0.21,0.36
reparar persianas;15;15;0;70;1.32;http://www.reparalia.es/reparar_persianas;0.00;0.00;0.95;389000;0.99,0.78,0.56,0.56,0.99,0.56,0.44,0.78,0.78,0.56,0.78,0.56
arreglar lavadora;20;0;0;110;3.05;http://www.reparalia.es/electrodomesticos;0.00;0.01;0.80;408000;0.65,0.82,0.53,0.53,0.82,0.53,0.99,0.65,0.82,0.82,0.82,0.65
estanteria de pladur;19;13;-6;110;0.10;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.14;90000;0.79,0.64,0.64,0.50,0.79,0.79,0.50,0.64,0.79,0.64,0.79,0.99
grifos monomando;18;15;-3;110;0.51;http://www.reparalia.es/blog/2014/11/21/como-cambiar-un-grifo-monomando/;0.00;0.00;0.84;452000;0.65,0.65,0.65,0.41,0.53,0.65,0.65,0.82,0.65,0.65,0.99,0.65
carpinteros barcelona;19;0;0;110;1.03;http://www.reparalia.es/carpinteros/barcelona;0.00;0.00;0.84;507000;0.65,0.41,0.53,0.53,0.65,0.53,0.65,0.65,0.99,0.53,0.65,0.99
telefono endesa atencion cliente;19;0;0;110;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.15;15000;0.19,0.35,0.54,0.81,0.81,0.42,0.35,0.99,0.42,0.19,0.15,0.27
telefono de endesa atencion al cliente gratuito;19;18;-1;110;0.31;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.23;4000;0.33,0.24,0.52,0.81,0.99,0.52,0.52,0.43,0.43,0.33,0.43,0.43
fontaneros murcia;18;20;2;110;4.12;http://www.reparalia.es/fontaneros/murcia;0.00;0.01;0.95;505000;0.99,0.36,0.36,0.64,0.79,0.64,0.64,0.64,0.79,0.64,0.99,0.99
cajas fuertes para hogar;10;10;0;10;1.58;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;0.86;625000;0.00,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99
servicios de reparaciones del hogar;8;9;1;10;0.98;http://www.reparalia.es/;0.00;0.00;0.94;1830000;0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99
