Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
sika sevilla;4;4;0;140;0.00;http://www.habitissimo.es/sika/distribuidores/sevilla;0.01;0.00;0.03;91000;0.99,0.82,0.99,0.82,0.65,0.65,0.99,0.65,0.82,0.65,0.65,0.65
presupuesto mudanza internacional;4;5;1;140;11.03;http://www.habitissimo.es/presupuestos/mudanzas-internacionales;0.01;0.17;1.00;170000;0.67,0.43,0.67,0.24,0.43,0.67,0.81,0.67,0.99,0.52,0.43,0.67
vestir armarios empotrados;4;4;0;140;0.79;http://www.habitissimo.es/presupuestos/vestir-armarios-empotrados;0.01;0.01;0.71;40000;0.19,0.15,0.19,0.27,0.19,0.81,0.99,0.99,0.65,0.27,0.99,0.99
casas prefabricadas las palmas;4;4;0;140;0.28;http://www.habitissimo.es/presupuestos/construccion-casas-prefabricadas/las-palmas;0.01;0.00;0.66;481000;0.99,0.41,0.99,0.99,0.99,0.53,0.65,0.82,0.99,0.53,0.41,0.99
reparacion electrodomesticos valencia;4;4;0;140;3.31;http://www.habitissimo.es/presupuestos/reparacion-electrodomesticos/valencia;0.01;0.05;0.86;380000;0.65,0.35,0.99,0.99,0.54,0.42,0.54,0.54,0.27,0.42,0.42,0.42
pelis frikis;4;7;3;140;0.00;http://www.habitissimo.es/ideas/16-casas-super-frikis-inspiradas-en-peliculas;0.01;0.00;0.00;112000;0.99,0.99,0.79,0.79,0.79,0.99,0.79,0.79,0.99,0.79,0.99,0.99
iluminacion indirecta;4;4;0;140;0.14;http://preguntas.habitissimo.es/pregunta/como-esta-instalada-la-luz-indirecta;0.01;0.00;0.18;523000;0.81,0.52,0.67,0.67,0.43,0.43,0.52,0.52,0.99,0.67,0.52,0.81
mudanzas godoy;4;4;0;140;3.17;http://www.habitissimo.es/mudanzas-godoy;0.01;0.04;0.76;235000;0.99,0.99,0.99,0.99,0.99,0.65,0.82,0.82,0.82,0.82,0.82,0.82
puertas automaticas de garaje;4;4;0;140;0.80;http://precio.habitissimo.es/puertas-garaje;0.01;0.01;0.95;388000;0.65,0.65,0.65,0.82,0.99,0.99,0.99,0.99,0.65,0.82,0.53,0.53
pladur castellon;4;4;0;140;0.72;http://www.habitissimo.es/empresas/pladur/castellon;0.01;0.01;0.05;184000;0.02,0.05,0.03,0.01,0.01,0.01,0.01,0.55,0.99,0.12,0.08,0.03
vestir armarios;4;4;0;140;0.71;http://www.habitissimo.es/presupuestos/vestir-armarios-empotrados;0.01;0.01;0.73;455000;0.99,0.99,0.65,0.82,0.99,0.82,0.82,0.82,0.99,0.53,0.99,0.65
baños de microcemento;4;4;0;140;1.81;http://precio.habitissimo.es/microcemento;0.01;0.02;0.72;405000;0.52,0.52,0.67,0.52,0.52,0.67,0.67,0.52,0.81,0.52,0.81,0.99
persianas asensi;4;4;0;140;0.00;http://www.habitissimo.es/persianas-asensi-s-l;0.01;0.00;0.22;10000;0.65,0.82,0.82,0.99,0.99,0.41,0.82,0.82,0.53,0.53,0.53,0.99
cuanto cuesta una cocina;4;4;0;140;0.82;http://precio.habitissimo.es/reformas-cocinas;0.01;0.01;0.28;1750000;0.82,0.65,0.53,0.65,0.65,0.65,0.82,0.65,0.99,0.65,0.99,0.99
jorge fernandez galdakao;4;5;1;140;0.00;http://www.habitissimo.es/jorge-fernandez-bizkaia-1;0.01;0.00;0.00;37000;0.43,0.52,0.52,0.52,0.43,0.33,0.81,0.43,0.52,0.81,0.99,0.99
reparacion electrodomesticos granada;4;0;0;140;4.00;http://www.habitissimo.es/empresas/reparacion-electrodomesticos/granada;0.01;0.06;0.71;363000;0.99,0.99,0.35,0.27,0.54,0.19,0.35,0.42,0.19,0.54,0.65,0.19
fontaneros baratos madrid;4;4;0;140;9.26;http://precio.habitissimo.es/fontaneros/madrid;0.01;0.14;0.95;145000;0.99,0.54,0.36,0.23,0.13,0.23,0.28,0.18,0.23,0.08,0.28,0.28
precios armarios empotrados;4;4;0;140;0.56;http://precio.habitissimo.es/armarios;0.01;0.00;0.95;661000;0.67,0.52,0.67,0.99,0.52,0.52,0.67,0.67,0.67,0.52,0.81,0.67
armarios de aluminio;4;4;0;140;0.60;http://www.habitissimo.es/presupuestos/armario-aluminio;0.01;0.00;0.74;2810000;0.65,0.65,0.53,0.65,0.82,0.82,0.99,0.99,0.82,0.53,0.82,0.99
cemento pulido precio;4;4;0;140;1.56;http://www.habitissimo.es/presupuestos/cemento-pulido;0.01;0.02;0.83;213000;0.81,0.81,0.33,0.52,0.67,0.43,0.99,0.99,0.81,0.52,0.81,0.67
granito blanco cristal;10;10;0;320;1.79;http://fotos.habitissimo.es/foto/encimera-cocina-en-granito-blanco-cristal-3-cm_294408;0.01;0.02;0.04;127000;0.99,0.67,0.67,0.67,0.67,0.44,0.67,0.67,0.67,0.54,0.67,0.81
placas solares sevilla;10;11;1;320;1.03;http://www.habitissimo.es/empresas/placas-solares/sevilla;0.01;0.01;0.89;434000;0.99,0.67,0.54,0.54,0.99,0.54,0.54,0.82,0.82,0.82,0.99,0.99
leroy merlin tarima flotante;9;8;-1;320;0.77;http://preguntas.habitissimo.es/pregunta/cuanto-costaria-poner-tarima-flotante;0.01;0.01;0.43;24000;0.99,0.82,0.82,0.67,0.99,0.67,0.23,0.44,0.82,0.67,0.99,0.82
brico marian leon;8;9;1;320;2.92;http://www.habitissimo.es/t-brico-marian-len;0.01;0.04;0.01;13000;0.19,0.24,0.36,0.28,0.24,0.19,0.15,0.12,0.82,0.82,0.99,0.67
como alisar paredes;8;5;-3;320;0.64;http://preguntas.habitissimo.es/pregunta/cuanto-cuesta-alisar-paredes;0.01;0.00;0.22;294000;0.99,0.82,0.67,0.82,0.99,0.99,0.82,0.82,0.82,0.36,0.99,0.99
constructoras madrid;9;8;-1;320;1.22;http://www.habitissimo.es/empresas/constructoras/madrid;0.01;0.01;0.73;693000;0.82,0.67,0.82,0.67,0.54,0.54,0.82,0.82,0.82,0.67,0.99,0.82
precio instalacion aire acondicionado;10;8;-2;320;1.64;http://precio.habitissimo.es/aire-acondicionado;0.01;0.02;0.94;724000;0.44,0.54,0.67,0.99,0.82,0.44,0.36,0.28,0.24,0.28,0.36,0.36
carpinteria metalica valencia;8;7;-1;320;0.85;http://www.habitissimo.es/empresas/carpinteria-metalica/valencia;0.01;0.01;0.61;253000;0.28,0.44,0.54,0.44,0.44,0.28,0.66,0.54,0.99,0.66,0.66,0.99
uralita tejados;9;9;0;320;2.41;http://www.habitissimo.es/presupuestos/retirar-tejados-fibrocemento-uralita;0.01;0.03;0.81;104000;0.66,0.54,0.54,0.19,0.15,0.44,0.99,0.99,0.36,0.24,0.44,0.66
techo desmontable;9;9;0;320;0.84;http://www.habitissimo.es/presupuestos/colocar-techo-desmontable;0.01;0.01;0.51;431000;0.82,0.67,0.82,0.67,0.67,0.67,0.82,0.82,0.99,0.67,0.99,0.99
arquitectos de cadiz;9;10;1;320;0.94;http://www.habitissimo.es/presupuestos/arquitectos/cadiz;0.01;0.01;0.11;430000;0.99,0.99,0.67,0.82,0.99,0.44,0.82,0.82,0.67,0.54,0.67,0.67
trabajos verticales sevilla;10;9;-1;320;2.50;http://www.habitissimo.es/empresas/trabajos-verticales/sevilla;0.01;0.03;0.79;220000;0.81,0.54,0.54,0.44,0.35,0.35,0.99,0.67,0.67,0.99,0.81,0.99
casas de piedra y madera;10;10;0;320;0.30;http://www.habitissimo.es/casas-madera-piedra_s;0.01;0.00;0.61;12400000;0.67,0.54,0.54,0.54,0.54,0.99,0.81,0.54,0.35,0.67,0.99,0.54
armarios modernos;10;9;-1;320;0.43;http://fotos.habitissimo.es/armarios-y-vestidores/moderno;0.01;0.00;0.52;1360000;0.67,0.54,0.67,0.44,0.54,0.44,0.81,0.67,0.81,0.54,0.99,0.81
ascensores carbonell;8;9;1;320;1.06;http://www.habitissimo.es/ascensores-carbonell-s-a;0.01;0.01;0.24;35000;0.99,0.82,0.99,0.99,0.82,0.36,0.82,0.99,0.99,0.82,0.82,0.99
cortinas de cristal precios;8;8;0;320;1.39;http://www.habitissimo.es/presupuestos/cortinas-cristal;0.01;0.02;0.87;743000;0.67,0.67,0.67,0.67,0.67,0.81,0.99,0.44,0.54,0.28,0.81,0.99
armarios a medida barcelona;8;8;0;320;0.84;http://www.habitissimo.es/presupuestos/hacer-armario-a-medida/barcelona;0.01;0.01;0.87;521000;0.99,0.54,0.81,0.54,0.67,0.54,0.81,0.81,0.54,0.35,0.81,0.81
teka sevilla;10;19;9;320;1.14;http://www.habitissimo.es/presupuestos/lavavajillas-teka/sevilla/sevilla;0.01;0.01;0.30;498000;0.99,0.67,0.67,0.67,0.67,0.67,0.82,0.82,0.99,0.99,0.99,0.82
cpr azuaga;9;9;0;320;0.00;http://www.habitissimo.es/cpr-1;0.01;0.00;0.00;5000;0.66,0.44,0.54,0.36,0.07,0.03,0.66,0.81,0.99,0.36,0.99,0.66
instaladores de aire acondicionado;10;0;0;320;2.50;http://www.habitissimo.es/empresas/aire-acondicionado;0.01;0.03;0.80;514000;0.36,0.44,0.66,0.81,0.99,0.54,0.54,0.36,0.36,0.36,0.36,0.36
tuco castellon;9;9;0;320;0.10;http://www.habitissimo.es/tuco-castelln-2;0.01;0.00;0.07;61000;0.35,0.54,0.81,0.67,0.81,0.81,0.54,0.28,0.99,0.99,0.81,0.54
persianas alfalfa;8;8;0;320;1.06;http://www.habitissimo.es/persianas-alfalfa;0.01;0.01;0.49;38000;0.54,0.67,0.99,0.99,0.81,0.81,0.81,0.67,0.54,0.44,0.67,0.81
aire acondicionado alicante;10;11;1;320;1.10;http://www.habitissimo.es/empresas/aire-acondicionado/alicante;0.01;0.01;0.84;18900000;0.19,0.44,0.99,0.36,0.44,0.36,0.44,0.24,0.44,0.28,0.44,0.15
toldos ourense;8;7;-1;320;0.20;http://precio.habitissimo.es/toldos/ourense;0.01;0.00;0.36;380000;0.67,0.67,0.99,0.99,0.81,0.67,0.81,0.54,0.67,0.35,0.54,0.54
ventanas san miguel;9;0;0;320;0.80;http://www.habitissimo.es/ventanas-san-miguel;0.01;0.01;0.34;674000;0.54,0.44,0.54,0.44,0.54,0.35,0.81,0.99,0.67,0.54,0.54,0.81
puerta corredera empotrada;10;11;1;320;0.72;http://www.habitissimo.es/presupuestos/instalar-puerta-corredera-empotrada;0.01;0.01;0.28;40000;0.99,0.44,0.28,0.36,0.54,0.66,0.44,0.36,0.44,0.44,0.66,0.81
cristal a medida;9;7;-2;320;0.36;http://www.habitissimo.es/cristal-a-medida;0.01;0.00;0.37;12000000;0.67,0.54,0.54,0.54,0.54,0.67,0.67,0.82,0.82,0.99,0.99,0.99
limpiezas abando;9;7;-2;320;0.17;http://www.habitissimo.es/limpiezas-abando-s-l;0.01;0.00;0.61;20000;0.82,0.99,0.99,0.82,0.82,0.44,0.82,0.99,0.99,0.82,0.99,0.99
empresas de limpieza en granada;10;10;0;320;1.06;http://www.habitissimo.es/empresas/limpieza/granada;0.01;0.01;0.88;962000;0.82,0.67,0.67,0.82,0.67,0.67,0.99,0.99,0.99,0.54,0.99,0.99
junkers valencia;9;8;-1;320;6.99;http://www.habitissimo.es/casa-junkers;0.01;0.10;0.74;390000;0.99,0.82,0.82,0.99,0.67,0.54,0.67,0.44,0.99,0.99,0.99,0.67
targetti;8;11;3;320;0.00;http://www.habitissimo.es/targetti-poulsen;0.01;0.00;0.01;415000;0.81,0.67,0.67,0.67,0.67,0.35,0.81,0.99,0.67,0.54,0.67,0.81
teka encimeras;9;9;0;320;0.35;http://www.habitissimo.es/teka/catalogos/teka-encimeras;0.01;0.00;0.97;260000;0.81,0.36,0.19,0.36,0.44,0.24,0.36,0.54,0.99,0.81,0.54,0.24
construcciones rusticas;8;8;0;320;0.43;http://www.habitissimo.es/construcciones-rusticas;0.01;0.00;0.41;356000;0.99,0.99,0.67,0.67,0.82,0.82,0.82,0.82,0.67,0.54,0.82,0.67
muebles rey logroño;10;11;1;320;0.00;http://www.habitissimo.es/muebles-rey-logroo;0.01;0.00;0.06;36000;0.99,0.54,0.54,0.44,0.67,0.81,0.54,0.54,0.54,0.54,0.67,0.67
reformas de pisos;10;11;1;320;2.54;http://precio.habitissimo.es/reformas-viviendas/madrid;0.01;0.03;0.90;1220000;0.54,0.44,0.44,0.44,0.36,0.36,0.54,0.66,0.66,0.99,0.99,0.81
mudanzas coruña;10;15;5;320;2.18;http://precio.habitissimo.es/mudanzas-viviendas/a-coruna;0.01;0.03;0.90;765000;0.67,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.82
toldos en malaga;10;10;0;320;0.91;http://www.habitissimo.es/presupuestos/toldos/malaga;0.01;0.01;0.81;401000;0.81,0.99,0.99,0.81,0.67,0.44,0.44,0.54,0.28,0.44,0.44,0.44
arbol navidad original;8;17;9;320;0.00;http://www.habitissimo.es/ideas/arboles-de-navidad-creativos-y-originales;0.01;0.00;0.00;450000;0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.07,0.54,0.99,0.01,0.00
encimeras teka;10;11;1;320;0.26;http://www.habitissimo.es/encimeras-teka_s;0.01;0.00;0.99;260000;0.99,0.67,0.81,0.54,0.54,0.44,0.67,0.54,0.81,0.81,0.99,0.81
fontanero alicante;10;10;0;320;3.09;http://www.habitissimo.es/presupuestos/fontaneros/alicante;0.01;0.04;0.94;367000;0.67,0.54,0.44,0.54,0.54,0.67,0.54,0.99,0.81,0.67,0.44,0.54
muebles de escayola;10;6;-4;320;0.46;http://fotos.habitissimo.es/foto/lacado-mueble-de-escayola_258252;0.01;0.00;0.20;446000;0.67,0.54,0.54,0.44,0.54,0.81,0.67,0.44,0.81,0.54,0.99,0.67
insonorizar techo;8;8;0;320;1.10;http://www.habitissimo.es/presupuestos/insonorizar-techo;0.01;0.01;0.88;166000;0.54,0.28,0.28,0.24,0.24,0.28,0.28,0.36,0.67,0.67,0.99,0.67
pared de pladur;8;8;0;320;0.01;http://preguntas.habitissimo.es/pregunta/quiero-colgar-una-television-en-una-pared-de-pladur;0.01;0.00;0.12;480000;0.82,0.54,0.54,0.54,0.67,0.67,0.82,0.82,0.99,0.82,0.99,0.99
reformas tenerife;9;9;0;320;1.51;http://precio.habitissimo.es/reformas-viviendas/santa-cruz-de-tenerife;0.01;0.02;0.63;765000;0.36,0.36,0.24,0.19,0.28,0.44,0.82,0.99,0.28,0.36,0.36,0.19
mudanzas girona;9;9;0;320;2.88;http://www.habitissimo.es/empresas/mudanzas-viviendas/girona;0.01;0.04;0.93;773000;0.81,0.99,0.81,0.81,0.81,0.67,0.54,0.67,0.54,0.44,0.35,0.44
pintor madrid;9;10;1;320;2.93;http://www.habitissimo.es/presupuestos/pintores/madrid;0.01;0.04;0.72;16400000;0.81,0.54,0.44,0.36,0.44,0.99,0.66,0.54,0.44,0.54,0.54,0.81
muebles rey jerez;9;9;0;320;0.82;http://www.habitissimo.es/muebles-rey-jerez-de-la-frontera;0.01;0.01;0.14;56000;0.82,0.67,0.67,0.82,0.99,0.82,0.99,0.99,0.82,0.54,0.82,0.54
cocinas smeg;10;10;0;320;0.17;http://www.habitissimo.es/smeg/catalogos;0.01;0.00;0.96;319000;0.54,0.44,0.44,0.44,0.44,0.54,0.54,0.81,0.67,0.67,0.99,0.81
pintores barcelona;9;11;2;320;2.31;http://precio.habitissimo.es/pintores/barcelona;0.01;0.03;0.89;695000;0.54,0.44,0.54,0.54,0.67,0.44,0.67,0.99,0.81,0.54,0.99,0.99
texsa;16;16;0;1900;0.00;http://www.habitissimo.es/texsa/distribuidores;0.01;0.00;0.00;265000;0.99,0.79,0.99,0.79,0.79,0.54,0.79,0.99,0.99,0.79,0.79,0.99
tejas borja;16;15;-1;1900;0.27;http://www.habitissimo.es/tejas-borja/distribuidores;0.01;0.00;0.03;209000;0.99,0.79,0.99,0.79,0.79,0.67,0.99,0.99,0.99,0.67,0.67,0.79
fotografias de cocinas;1;1;0;20;0.25;http://fotos.habitissimo.es/reformas-cocinas;0.01;0.00;0.44;710000;0.75,0.25,0.50,0.50,0.50,0.25,0.50,0.50,0.50,0.50,0.99,0.75
presupuestos pintura piso;1;1;0;20;6.30;http://preguntas.habitissimo.es/pregunta/cuanto-costaria-pintar-interior-vivienda;0.01;0.09;0.86;1100000;0.99,0.99,0.67,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33
marcas muebles de baño;1;1;0;20;0.61;http://www.habitissimo.es/marcas/muebles-bano;0.01;0.00;0.72;1280000;0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.50,0.50,0.25,0.25,0.99
hs alarmas;1;1;0;20;1.62;http://www.habitissimo.es/h-s-alarmas;0.01;0.02;0.94;408000;0.50,0.50,0.50,0.99,0.75,0.50,0.25,0.75,0.75,0.50,0.50,0.50
puertas correderas en sevilla;1;1;0;20;0.36;http://www.habitissimo.es/presupuestos/puertas-correderas/sevilla;0.01;0.00;0.85;317000;0.75,0.50,0.25,0.50,0.25,0.25,0.50,0.25,0.50,0.25,0.50,0.99
marcas de mamparas de baño;1;2;1;20;0.61;http://www.habitissimo.es/marcas/mamparas-ducha;0.01;0.00;0.72;438000;0.75,0.50,0.50,0.75,0.25,0.25,0.50,0.50,0.75,0.25,0.99,0.99
puertas correderas sevilla;1;1;0;20;0.84;http://www.habitissimo.es/presupuestos/puertas-correderas/sevilla;0.01;0.01;0.89;316000;0.99,0.50,0.50,0.99,0.75,0.50,0.50,0.25,0.50,0.25,0.50,0.50
marcas de telas;1;1;0;20;0.19;http://www.habitissimo.es/marcas/telas;0.01;0.00;0.32;960000;0.50,0.75,0.50,0.50,0.25,0.50,0.50,0.75,0.75,0.50,0.75,0.99
fotos de chimenea;1;1;0;20;0.00;http://fotos.habitissimo.es/chimeneas;0.01;0.00;0.04;19100000;0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.99,0.75,0.99,0.99,0.75
escalera romana piscina;1;2;1;20;0.00;http://fotos.habitissimo.es/foto/piscina-8-x-4-con-escalera-romana_154531;0.01;0.00;0.20;203000;0.75,0.75,0.75,0.99,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.50
marcas de grifos de cocina;1;1;0;20;0.00;http://www.habitissimo.es/marcas/griferia;0.01;0.00;0.85;435000;0.67,0.33,0.33,0.33,0.67,0.67,0.33,0.33,0.99,0.67,0.33,0.33
marcas baño;1;0;0;20;0.00;http://www.habitissimo.es/marcas/banos;0.01;0.00;0.10;27800000;0.25,0.50,0.50,0.99,0.50,0.50,0.25,0.25,0.25,0.25,0.25,0.50
cortinas modernas fotos;1;1;0;20;0.00;http://fotos.habitissimo.es/cortinas;0.01;0.00;0.20;331000;0.99,0.11,0.11,0.11,0.11,0.11,0.78,0.22,0.11,0.11,0.11,0.11
marcas de pvc;1;1;0;20;0.28;http://www.habitissimo.es/marcas/carpinteria-pvc;0.01;0.00;0.30;1240000;0.50,0.50,0.50,0.25,0.25,0.25,0.25,0.50,0.75,0.25,0.75,0.99
marca aire acondicionado;1;0;0;20;0.00;http://www.habitissimo.es/marcas/aire-acondicionado;0.01;0.00;0.11;11600000;0.33,0.67,0.99,0.99,0.99,0.99,0.67,0.99,0.67,0.67,0.67,0.99
piscinas construccion precios;1;1;0;20;1.98;http://precio.habitissimo.es/construccion-piscinas;0.01;0.02;0.85;492000;0.50,0.50,0.75,0.50,0.50,0.99,0.25,0.25,0.25,0.25,0.25,0.25
presupuestos de reformas madrid;1;1;0;20;0.00;http://www.habitissimo.es/presupuestos/reformas/madrid;0.01;0.00;0.81;608000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.78,0.22,0.11,0.99,0.22
empresas interiorismo madrid;1;0;0;20;0.00;http://www.habitissimo.es/empresas/interiorismo/madrid;0.01;0.00;0.73;517000;0.67,0.33,0.33,0.99,0.67,0.67,0.67,0.67,0.99,0.33,0.67,0.33
fotos tejados;1;1;0;20;0.00;http://fotos.habitissimo.es/tejados;0.01;0.00;0.36;858000;0.67,0.67,0.67,0.33,0.33,0.67,0.99,0.99,0.33,0.33,0.33,0.67
diseño casas pequeñas;1;1;0;20;0.00;http://www.habitissimo.es/ideas/casas-pequenas-con-mucho-estilo;0.01;0.00;0.22;7290000;0.99,0.60,0.20,0.20,0.40,0.20,0.20,0.20,0.20,0.60,0.20,0.40
empresas de calderas;1;1;0;20;3.24;http://www.habitissimo.es/empresas/calderas/madrid;0.01;0.04;0.92;835000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.67,0.67
azulejo para piscina;1;4;3;20;0.85;http://preguntas.habitissimo.es/pregunta/cubrir-una-piscina-con-azulejos;0.01;0.01;0.83;462000;0.50,0.50,0.25,0.50,0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.25
baños reformas ideas;1;0;0;20;2.62;http://fotos.habitissimo.es/reformas-banos;0.01;0.03;0.60;463000;0.28,0.14,0.14,0.28,0.14,0.56,0.99,0.56,0.14,0.14,0.28,0.14
presupuesto reforma online;1;1;0;20;3.80;http://www.habitissimo.es/presupuestos/reformas;0.01;0.05;0.87;692000;0.50,0.50,0.99,0.75,0.25,0.25,0.50,0.50,0.50,0.25,0.50,0.50
precios mantenimiento ascensores;1;1;0;20;4.15;http://precio.habitissimo.es/mantenimiento-ascensores;0.01;0.06;0.94;409000;0.67,0.67,0.33,0.67,0.33,0.33,0.67,0.33,0.99,0.33,0.67,0.67
marcas chimeneas;1;1;0;20;0.00;http://www.habitissimo.es/marcas/chimeneas;0.01;0.00;0.56;6850000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.99,0.67,0.67
fotos de puertas de aluminio;1;1;0;20;0.00;http://fotos.habitissimo.es/carpinteria-aluminio;0.01;0.00;0.50;1210000;0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.99
marcas interruptores;1;1;0;20;0.50;http://www.habitissimo.es/marcas/interruptores;0.01;0.00;0.63;710000;0.99,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.67,0.99,0.99,0.67
presupuesto de fontaneria;1;1;0;20;0.00;http://www.habitissimo.es/presupuestos/vizcaya/barakaldo/presupuesto-de-fontaneria-para-bano-y-cocina;0.01;0.00;0.90;624000;0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.99,0.99,0.99,0.50
fotos de reformas de pisos;1;0;0;20;1.97;http://fotos.habitissimo.es/reformas-viviendas;0.01;0.02;0.66;984000;0.25,0.25,0.25,0.99,0.99,0.99,0.25,0.50,0.50,0.50,0.99,0.75
guardamuebles tarragona;1;1;0;20;3.16;http://precio.habitissimo.es/guardamuebles/tarragona;0.01;0.04;0.98;261000;0.33,0.33,0.67,0.99,0.99,0.67,0.99,0.67,0.33,0.99,0.99,0.99
presupuestos de reformas en madrid;1;1;0;20;5.71;http://www.habitissimo.es/presupuestos/reformas/madrid;0.01;0.08;0.61;635000;0.43,0.14,0.14,0.28,0.14,0.14,0.14,0.28,0.14,0.28,0.99,0.14
presupuesto reforma madrid;1;1;0;20;4.08;http://www.habitissimo.es/presupuestos/reformas/madrid;0.01;0.06;0.84;11200000;0.11,0.11,0.11,0.22,0.22,0.22,0.22,0.11,0.33,0.22,0.33,0.99
cortinas para salon estilo moderno;1;0;0;20;0.35;http://fotos.habitissimo.es/cortinas;0.01;0.00;0.50;642000;0.33,0.33,0.67,0.67,0.99,0.67,0.99,0.99,0.67,0.99,0.99,0.67
presupuestos de fontaneria;1;1;0;20;1.12;http://www.habitissimo.es/presupuestos/fontaneros;0.01;0.01;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
diferencia entre tarima flotante y suelo laminado;1;1;0;20;0.00;http://preguntas.habitissimo.es/pregunta/cual-es-la-diferencia-entre-suelo-laminado-y-tarima-flotante;0.01;0.00;0.59;8000;0.99,0.99,0.50,0.99,0.99,0.99,0.50,0.99,0.99,0.50,0.99,0.99
ideas para chimeneas;1;1;0;20;0.00;http://fotos.habitissimo.es/chimeneas;0.01;0.00;0.22;535000;0.50,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.99,0.50,0.75,0.75
imagenes microcemento;1;2;1;20;1.67;http://fotos.habitissimo.es/microcemento;0.01;0.02;0.84;54000;0.67,0.33,0.67,0.67,0.99,0.33,0.67,0.67,0.33,0.33,0.67,0.67
fotografias de baños;1;1;0;20;0.52;http://fotos.habitissimo.es/reformas-banos;0.01;0.00;0.18;1110000;0.67,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33,0.99
proyectos reformas;1;1;0;20;1.25;http://proyectos.habitissimo.es/reformas-viviendas;0.01;0.01;0.74;32700000;0.20,0.40,0.40,0.99,0.20,0.20,0.40,0.20,0.20,0.40,0.20,0.60
fotos chimenea;1;1;0;20;0.00;http://fotos.habitissimo.es/chimeneas;0.01;0.00;0.06;19200000;0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.75,0.99,0.75,0.25
vestidores rusticos;1;1;0;20;0.00;http://fotos.habitissimo.es/armarios-y-vestidores/rustico;0.01;0.00;0.06;313000;0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.75,0.75,0.75,0.75,0.99
presupuesto de parquet;1;1;0;20;1.27;http://www.habitissimo.es/presupuestos/parquet;0.01;0.01;0.54;521000;0.99,0.60,0.60,0.20,0.40,0.40,0.20,0.20,0.20,0.20,0.60,0.40
presupuesto reformas barcelona;1;1;0;20;8.69;http://www.habitissimo.es/presupuestos/reformas/barcelona;0.01;0.12;0.94;590000;0.75,0.75,0.50,0.99,0.75,0.50,0.50,0.50,0.25,0.25,0.25,0.25
marcas de platos de ducha;1;1;0;20;0.00;http://www.habitissimo.es/marcas/plato-ducha;0.01;0.00;0.81;479000;0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.67,0.67,0.67,0.99
reforma de tejado;1;1;0;20;0.00;http://precio.habitissimo.es/tejados;0.01;0.00;0.62;867000;0.99,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99,0.99,0.99
casas prefabricadas ecologicas precios;1;1;0;20;0.27;http://precio.habitissimo.es/construccion-casas-prefabricadas;0.01;0.00;0.72;23000;0.99,0.50,0.75,0.50,0.25,0.25,0.50,0.50,0.99,0.50,0.75,0.50
fotos tarima flotante;1;1;0;20;0.00;http://fotos.habitissimo.es/tarima-flotante;0.01;0.00;0.47;410000;0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.99,0.67,0.99,0.99
fotos cortinas modernas;1;1;0;20;0.12;http://fotos.habitissimo.es/cortinas;0.01;0.00;0.28;328000;0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.50,0.25,0.50,0.99
precios pintar piso;1;1;0;20;1.93;http://preguntas.habitissimo.es/pregunta/cuanto-costaria-pintar-interior-vivienda;0.01;0.02;0.73;452000;0.50,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.50
presupuesto microcemento;1;1;0;20;1.91;http://precio.habitissimo.es/microcemento;0.01;0.02;0.91;232000;0.67,0.99,0.67,0.67,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.67
fotos garajes;1;1;0;20;0.00;http://fotos.habitissimo.es/garajes;0.01;0.00;0.04;1280000;0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.99,0.67
precio decorador;1;0;0;20;0.77;http://precio.habitissimo.es/decoradores;0.01;0.01;0.63;417000;0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.99,0.67
