Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
precios de espejos;7;9;2;30;0.56;http://www.hazmeprecio.com/presupuesto/espejos;0.07;0.02;1.00;2620000;0.50,0.75,0.75,0.75,0.50,0.75,0.75,0.50,0.75,0.50,0.50,0.99
reforma integral cocina;10;7;-3;40;2.63;http://www.hazmeprecio.com/presupuesto/reforma-integral-cocina;0.07;0.12;0.83;601000;0.44,0.44,0.44,0.44,0.33,0.22,0.44,0.22,0.33,0.99,0.44,0.56
encimeras de granito nacional;10;10;0;40;0.40;http://www.hazmeprecio.com/presupuesto/encimera-de-granito;0.07;0.01;0.72;116000;0.45,0.18,0.27,0.18,0.18,0.09,0.27,0.18,0.45,0.36,0.99,0.82
espejos gimnasio;9;8;-1;40;0.08;http://www.hazmeprecio.com/presupuesto/espejos;0.07;0.00;0.51;488000;0.56,0.43,0.43,0.43,0.43,0.43,0.99,0.71,0.71,0.56,0.71,0.71
ventanas velux medidas;9;11;2;40;0.43;http://www.hazmeprecio.com/presupuesto/ventanas-velux;0.07;0.02;0.80;46000;0.14,0.14,0.43,0.71,0.56,0.99,0.43,0.99,0.71,0.99,0.43,0.56
precios ventanas aluminio climalit;7;7;0;30;1.22;http://www.hazmeprecio.com/presupuesto/ventanas-climalit;0.07;0.06;0.90;244000;0.28,0.28,0.14,0.14,0.43,0.14,0.43,0.28,0.43,0.43,0.99,0.56
precio encimera marmol;10;10;0;40;0.32;http://www.hazmeprecio.com/presupuesto/encimera-marmol;0.07;0.01;0.75;202000;0.56,0.56,0.28,0.14,0.56,0.28,0.56,0.71,0.56,0.71,0.99,0.71
armarios exterior aluminio;10;11;1;40;0.42;http://www.hazmeprecio.com/presupuesto/armarios-aluminio;0.07;0.02;0.66;700000;0.33,0.22,0.33,0.33,0.56,0.56,0.56,0.33,0.33,0.56,0.99,0.78
armarios exterior aluminio;9;10;1;40;0.42;http://www.hazmeprecio.com/presupuesto/armario-aluminio;0.07;0.02;0.66;700000;0.33,0.22,0.33,0.33,0.56,0.56,0.56,0.33,0.33,0.56,0.99,0.78
precios ventanas velux;8;9;1;40;0.56;http://www.hazmeprecio.com/presupuesto/ventanas-velux;0.07;0.02;0.88;88000;0.99,0.60,0.80,0.80,0.80,0.80,0.80,0.80,0.99,0.60,0.99,0.60
construir piscina precio;7;9;2;30;2.42;http://www.hazmeprecio.com/presupuesto/construccion-piscina;0.07;0.11;0.94;613000;0.43,0.43,0.71,0.99,0.43,0.43,0.28,0.14,0.14,0.14,0.28,0.14
precio m2 alicatado baño;7;4;-3;30;0.00;http://www.hazmeprecio.com/presupuesto/alicatar-ba%C3%B1o;0.07;0.00;0.34;288000;0.50,0.50,0.50,0.50,0.75,0.75,0.99,0.50,0.75,0.50,0.99,0.50
hormigon impreso leon;10;11;1;40;2.44;http://www.hazmeprecio.com/presupuesto/hormigon-impreso/leon;0.07;0.12;0.67;34000;0.28,0.56,0.71,0.28,0.43,0.28,0.56,0.99,0.99,0.56,0.43,0.56
precio mudanza piso;10;11;1;40;2.24;http://www.hazmeprecio.com/presupuesto/mudanza;0.07;0.11;0.88;399000;0.11,0.33,0.44,0.44,0.33,0.33,0.33,0.44,0.22,0.22,0.56,0.99
precio espejos;10;9;-1;40;0.26;http://www.hazmeprecio.com/presupuesto/espejos;0.07;0.01;0.91;10300000;0.80,0.40,0.60,0.40,0.99,0.60,0.80,0.80,0.60,0.80,0.99,0.80
reformas integrales zaragoza;14;13;-1;170;1.99;http://www.hazmeprecio.com/empresas/reformas-integrales/zaragoza;0.07;0.09;0.85;272000;0.28,0.28,0.34,0.53,0.53,0.53,0.53,0.34,0.66,0.34,0.81,0.99
extintores madrid;20;0;0;390;2.24;http://www.hazmeprecio.com/presupuesto/mantenimiento-extintores/madrid/madrid;0.07;0.10;0.82;404000;0.81,0.67,0.67,0.67,0.67,0.54,0.99,0.99,0.81,0.81,0.99,0.99
precio hormigon pulido;12;13;1;90;2.15;http://www.hazmeprecio.com/presupuesto/hormigon-pulido;0.07;0.10;0.86;89000;0.82,0.82,0.45,0.64,0.64,0.64,0.99,0.82,0.82,0.64,0.99,0.99
precio cortinas de cristal;12;13;1;90;1.36;http://www.hazmeprecio.com/presupuesto/cortina-de-cristal;0.07;0.06;0.89;783000;0.82,0.64,0.64,0.45,0.64,0.64,0.82,0.64,0.99,0.45,0.82,0.99
puertas blindadas en barcelona;12;8;-4;90;2.37;http://www.hazmeprecio.com/presupuesto/puertas-blindadas/barcelona;0.07;0.11;0.89;314000;0.19,0.15,0.19,0.42,0.54,0.54,0.99,0.42,0.54,0.08,0.04,0.19
tarima flotante murcia;12;12;0;90;0.45;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante/murcia;0.07;0.02;0.77;276000;0.28,0.41,0.65,0.65,0.18,0.53,0.53,0.82,0.53,0.24,0.65,0.99
pergolas de obra;12;10;-2;90;0.90;http://www.hazmeprecio.com/presupuesto/pergolas;0.07;0.04;0.67;585000;0.99,0.82,0.99,0.99,0.82,0.82,0.82,0.64,0.64,0.36,0.64,0.64
poner tarima flotante;20;0;0;390;1.46;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante;0.07;0.07;0.61;191000;0.66,0.54,0.54,0.54,0.54,0.66,0.66,0.66,0.54,0.54,0.99,0.99
uralita transparente;16;14;-2;210;0.92;http://www.hazmeprecio.com/presupuesto/uralita;0.06;0.03;0.51;34000;0.66,0.53,0.53,0.53,0.66,0.81,0.99,0.99,0.53,0.34,0.99,0.99
velux vigo;6;7;1;20;0.46;http://www.hazmeprecio.com/presupuesto/ventanas-velux/pontevedra/vigo;0.06;0.01;0.37;72000;0.50,0.25,0.50,0.99,0.75,0.50,0.25,0.50,0.50,0.50,0.25,0.50
presupuesto tarima;5;5;0;20;1.08;http://www.hazmeprecio.com/presupuesto/tarima-flotante;0.06;0.04;0.77;454000;0.50,0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.75,0.99,0.50
presupuesto tarima;6;6;0;20;1.08;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante;0.06;0.04;0.77;454000;0.50,0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.75,0.99,0.50
precios jardineria;5;6;1;20;3.52;http://www.hazmeprecio.com/presupuesto/jardineria;0.06;0.14;0.41;736000;0.99,0.67,0.67,0.99,0.33,0.33,0.67,0.67,0.33,0.33,0.33,0.67
encimeras compactop;5;5;0;20;0.00;http://blog.hazmeprecio.com/blog/encimeras-de-cocina-muy-especiales-formica-compactop;0.06;0.00;0.47;1000;0.33,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.99,0.33,0.67,0.33
precio instalacion caldera gas;5;6;1;20;2.95;http://www.hazmeprecio.com/presupuesto/instalar-caldera;0.06;0.12;0.95;329000;0.50,0.25,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.50,0.50,0.99
gas natural cartagena;6;5;-1;20;1.55;http://www.hazmeprecio.com/presupuesto/instalacion-gas-natural/murcia/cartagena;0.06;0.06;0.36;501000;0.75,0.25,0.25,0.25,0.50,0.50,0.50,0.25,0.50,0.25,0.75,0.99
riego automatico precio;6;7;1;20;0.38;http://www.hazmeprecio.com/presupuesto/instalar-riego-automatico;0.06;0.01;1.00;240000;0.33,0.67,0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67
presupuesto de fontaneria;5;7;2;20;0.00;http://www.hazmeprecio.com/presupuesto/fontaneria;0.06;0.00;0.90;624000;0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.99,0.99,0.99,0.50
presupuesto de fontaneria;6;0;0;20;0.00;http://www.hazmeprecio.com/presupuesto/fontaneria-vivienda;0.06;0.00;0.90;624000;0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.99,0.99,0.99,0.50
presupuestos pladur;5;5;0;20;0.73;http://www.hazmeprecio.com/presupuesto/pladur;0.06;0.02;0.36;401000;0.99,0.33,0.67,0.67,0.67,0.33,0.33,0.99,0.33,0.67,0.33,0.67
presupuesto de parquet;6;5;-1;20;1.27;http://www.hazmeprecio.com/presupuesto/parquet;0.06;0.05;0.54;521000;0.99,0.60,0.60,0.20,0.40,0.40,0.20,0.20,0.20,0.20,0.60,0.40
reforma de tejado;6;7;1;20;0.00;http://www.hazmeprecio.com/presupuesto/reforma-tejado;0.06;0.00;0.62;867000;0.99,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99,0.99,0.99
precios pintar piso;5;6;1;20;1.93;http://www.hazmeprecio.com/presupuesto/pintar-piso;0.06;0.07;0.73;452000;0.50,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.50
presupuesto alicatar cocina;6;4;-2;20;1.08;http://www.hazmeprecio.com/presupuesto/alicatar-cocina;0.06;0.04;0.56;97000;0.40,0.20,0.40,0.80,0.40,0.40,0.60,0.40,0.60,0.20,0.99,0.40
precios rejas ventanas;6;6;0;20;0.00;http://www.hazmeprecio.com/presupuesto/rejas-ventanas;0.06;0.00;0.99;442000;0.67,0.67,0.99,0.33,0.99,0.33,0.99,0.67,0.67,0.67,0.99,0.33
ventanas climalit madrid;5;0;0;20;1.02;http://www.hazmeprecio.com/presupuesto/ventanas-climalit;0.06;0.04;1.00;408000;0.20,0.20,0.20,0.40,0.60,0.40,0.60,0.99,0.40,0.20,0.20,0.20
precios de colocacion de pladur;6;7;1;20;0.59;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.06;0.02;0.26;140000;0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99,0.99,0.99,0.99
techar una terraza;6;6;0;20;0.00;http://www.hazmeprecio.com/presupuesto/techar-terraza;0.06;0.00;0.13;324000;0.99,0.67,0.99,0.67,0.67,0.67,0.99,0.67,0.67,0.33,0.67,0.67
reformas en jaen;6;11;5;20;1.51;http://www.hazmeprecio.com/empresas/reformas/jaen;0.06;0.06;0.66;619000;0.25,0.25,0.50,0.25,0.25,0.25,0.75,0.50,0.99,0.25,0.99,0.99
cuanto vale una ventana de aluminio;5;4;-1;20;1.03;http://www.hazmeprecio.com/presupuesto/ventanas-aluminio;0.06;0.04;0.80;134000;0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.67,0.67,0.33,0.99,0.67
precio m2 tarima flotante;6;9;3;20;1.36;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante;0.06;0.05;0.67;382000;0.33,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33,0.33,0.99
precios colocacion pladur;6;5;-1;20;0.00;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.06;0.00;0.19;140000;0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.67,0.67,0.99
presupuesto reforma local;5;4;-1;20;0.00;http://www.hazmeprecio.com/presupuesto/reforma-local;0.06;0.00;0.94;20100000;0.67,0.67,0.99,0.67,0.99,0.33,0.67,0.67,0.67,0.33,0.67,0.67
presupuesto para pintar una habitacion;5;4;-1;20;0.28;http://www.hazmeprecio.com/presupuesto/pintar-habitaciones;0.06;0.01;0.44;315000;0.67,0.33,0.67,0.67,0.67,0.99,0.33,0.67,0.33,0.33,0.67,0.67
precios instalación pladur;6;7;1;20;0.00;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.06;0.00;0.17;408000;0.33,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.33,0.99,0.67
precio canalones aluminio;6;10;4;20;1.21;http://www.hazmeprecio.com/presupuesto/canalones-aluminio;0.06;0.04;0.62;148000;0.67,0.33,0.99,0.67,0.67,0.67,0.99,0.67,0.67,0.33,0.67,0.33
precio planos casa;6;6;0;20;0.51;http://www.hazmeprecio.com/presupuesto/planos-de-vivienda;0.06;0.02;0.32;7560000;0.67,0.33,0.33,0.33,0.67,0.99,0.67,0.67,0.33,0.33,0.67,0.67
presupuestos ascensores;6;0;0;20;3.64;http://www.hazmeprecio.com/presupuesto/instalacion-ascensor;0.06;0.14;0.99;408000;0.50,0.50,0.75,0.99,0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.25
precio forrar armario empotrado;5;4;-1;20;0.72;http://www.hazmeprecio.com/madrid/presupuesto-forrar-armario-empotrado;0.06;0.02;0.53;13000;0.40,0.40,0.40,0.20,0.20,0.20,0.40,0.99,0.40,0.60,0.40,0.80
precio instalar parquet;5;6;1;20;0.94;http://www.hazmeprecio.com/presupuesto/poner-parquet;0.06;0.03;0.93;259000;0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.99,0.99,0.67,0.99,0.99
precio instalar parquet;6;0;0;20;0.94;http://www.hazmeprecio.com/presupuesto/instalacion-parquet;0.06;0.03;0.93;259000;0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.99,0.99,0.67,0.99,0.99
reparar tejados;6;8;2;20;0.48;http://www.hazmeprecio.com/presupuesto/reparar-tejado;0.06;0.01;0.87;443000;0.67,0.67,0.33,0.67,0.99,0.33,0.33,0.99,0.67,0.33,0.67,0.67
presupuestos de albañileria;5;3;-2;20;1.79;http://www.hazmeprecio.com/presupuesto/alba%C3%B1ileria;0.06;0.07;0.85;465000;0.67,0.99,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.67,0.99,0.67
precio instalacion pladur;6;7;1;20;1.11;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.06;0.04;0.34;191000;0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.99,0.67,0.67,0.99,0.67
precios de canalones de aluminio;6;9;3;20;1.08;http://www.hazmeprecio.com/presupuesto/canalones-aluminio;0.06;0.04;0.65;137000;0.67,0.33,0.33,0.67,0.67,0.67,0.99,0.67,0.33,0.33,0.33,0.33
tarima flotante vigo;6;4;-2;20;0.54;http://www.hazmeprecio.com/presupuesto/tarima-flotante/pontevedra/vigo;0.06;0.02;0.72;83000;0.33,0.67,0.99,0.99,0.33,0.67,0.67,0.67,0.33,0.99,0.67,0.33
presupuesto de pladur;6;0;0;20;0.98;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.06;0.04;0.23;450000;0.99,0.99,0.50,0.50,0.99,0.50,0.99,0.99,0.50,0.99,0.99,0.99
presupuesto de pladur;5;5;0;20;0.98;http://www.hazmeprecio.com/presupuesto/pladur;0.06;0.04;0.23;450000;0.99,0.99,0.50,0.50,0.99,0.50,0.99,0.99,0.50,0.99,0.99,0.99
tabicar con pladur;6;7;1;20;0.28;http://www.hazmeprecio.com/valencia/tabicar-con-pladur-un-local-diafano;0.06;0.01;0.03;15000;0.60,0.40,0.60,0.60,0.20,0.20,0.20,0.40,0.60,0.20,0.99,0.60
precio fontanero;6;5;-1;20;0.83;http://www.hazmeprecio.com/presupuesto/fontaneria;0.06;0.03;0.90;427000;0.67,0.67,0.67,0.67,0.99,0.67,0.33,0.99,0.99,0.67,0.99,0.67
puertas de aluminio blanco;6;6;0;20;0.95;http://www.hazmeprecio.com/presupuesto/puertas-aluminio;0.06;0.03;0.64;875000;0.50,0.75,0.25,0.50,0.25,0.75,0.75,0.99,0.50,0.25,0.50,0.50
persianas metalicas precios;13;14;1;110;0.91;http://www.hazmeprecio.com/barcelona/presupuesto-instalar-persiana-metalica-para-local;0.05;0.03;0.87;287000;0.33,0.33,0.52,0.52,0.67,0.33,0.33,0.24,0.67,0.52,0.67,0.99
precio armario a medida;13;11;-2;110;0.56;http://www.hazmeprecio.com/presupuesto/armarios-a-medida;0.05;0.02;0.67;696000;0.82,0.28,0.41,0.53,0.53,0.65,0.82,0.82,0.82,0.82,0.99,0.82
presupuesto reformas;14;15;1;140;4.65;http://www.hazmeprecio.com/;0.05;0.18;0.80;23200000;0.82,0.82,0.65,0.99,0.82,0.82,0.65,0.82,0.65,0.53,0.65,0.82
bloque de hormigon precio;14;0;0;140;0.51;http://www.hazmeprecio.com/presupuesto/bloques-de-hormigon;0.05;0.02;0.20;268000;0.81,0.67,0.99,0.67,0.67,0.81,0.67,0.67,0.52,0.33,0.43,0.67
cerramiento aluminio;14;16;2;140;1.71;http://www.hazmeprecio.com/presupuesto/cerramiento-aluminio;0.05;0.06;0.82;514000;0.67,0.52,0.52,0.33,0.43,0.43,0.67,0.81,0.81,0.67,0.99,0.81
alicatar baño;18;0;0;320;1.25;http://www.hazmeprecio.com/presupuesto/alicatar-ba%C3%B1o;0.05;0.04;0.28;410000;0.99,0.99,0.99,0.82,0.28,0.82,0.99,0.99,0.99,0.82,0.99,0.82
precios de fontaneria;11;11;0;20;0.03;http://www.hazmeprecio.com/presupuesto/fontaneria;0.05;0.00;0.72;1240000;0.75,0.25,0.99,0.50,0.50,0.25,0.50,0.75,0.50,0.50,0.50,0.50
encimeras granito nacional;11;0;0;20;0.53;http://www.hazmeprecio.com/presupuesto/encimera-de-granito;0.05;0.02;0.68;76000;0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.50,0.25,0.75,0.99
aislamiento termico pladur;11;0;0;20;1.03;http://www.hazmeprecio.com/presupuesto/aislamiento-pladur;0.05;0.03;0.71;55000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.99,0.99,0.99,0.67
suelos de hormigon pulido precios;11;10;-1;20;2.91;http://www.hazmeprecio.com/presupuesto/hormigon-pulido;0.05;0.11;0.85;39000;0.75,0.50,0.50,0.25,0.25,0.25,0.25,0.50,0.50,0.99,0.99,0.50
precios para construir una casa;11;11;0;20;0.43;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.05;0.01;0.77;11900000;0.99,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.33
pladur en granada;11;13;2;20;0.07;http://www.hazmeprecio.com/empresas/pladur/granada;0.05;0.00;0.18;430000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.99,0.99,0.50
armarios empotrados en valencia;11;10;-1;20;0.56;http://www.hazmeprecio.com/presupuesto/armarios-empotrados/valencia;0.05;0.02;0.81;3680000;0.25,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.75,0.25,0.75,0.99
cuanto cuesta poner gas natural;11;10;-1;20;1.94;http://www.hazmeprecio.com/presupuesto/instalacion-gas-natural;0.05;0.07;0.42;145000;0.40,0.20,0.20,0.40,0.40,0.40,0.40,0.40,0.99,0.40,0.60,0.60
instalar aire acondicionado barcelona;11;10;-1;20;0.89;http://www.hazmeprecio.com/presupuesto/instalacion-aire-acondicionado/barcelona;0.05;0.03;0.91;400000;0.20,0.20,0.20,0.80,0.99,0.60,0.20,0.40,0.20,0.20,0.20,0.20
precios de pergolas de aluminio;11;11;0;20;1.10;http://www.hazmeprecio.com/presupuesto/pergola-aluminio;0.05;0.04;1.00;263000;0.99,0.20,0.40,0.60,0.60,0.40,0.40,0.20,0.40,0.20,0.40,0.40
boletin gas natural;11;11;0;20;1.38;http://www.hazmeprecio.com/presupuesto/boletin-instalacion-gas;0.05;0.05;0.65;554000;0.67,0.33,0.67,0.33,0.99,0.67,0.99,0.67,0.99,0.99,0.99,0.67
precio de reformar una cocina;11;0;0;20;2.60;http://www.hazmeprecio.com/presupuesto/reforma-cocina;0.05;0.10;0.80;24400000;0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.50,0.50,0.99,0.99
reforma casa rural;11;13;2;20;0.51;http://www.hazmeprecio.com/presupuesto/reforma-casa-rural;0.05;0.01;0.48;1050000;0.99,0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33
pladur lleida;11;10;-1;20;0.74;http://www.hazmeprecio.com/empresas/pladur/lleida;0.05;0.02;0.25;326000;0.40,0.20,0.20,0.20,0.60,0.20,0.20,0.99,0.60,0.40,0.60,0.40
precio cesped artificial futbol;11;0;0;20;1.40;http://www.hazmeprecio.com/presupuesto/campo-de-futbol;0.05;0.05;0.92;81000;0.25,0.25,0.50,0.75,0.50,0.50,0.50,0.50,0.75,0.50,0.99,0.75
presupuesto reforma de baño;11;0;0;20;2.76;http://www.hazmeprecio.com/presupuesto/reforma-ba%C3%B1o;0.05;0.10;0.95;499000;0.99,0.50,0.99,0.99,0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.99
escaleras obra;11;14;3;20;0.00;http://www.hazmeprecio.com/presupuesto/construir-escaleras;0.05;0.00;0.33;6910000;0.67,0.33,0.67,0.99,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.67
cuanto cuesta podar un arbol;11;0;0;20;1.12;http://www.hazmeprecio.com/presupuesto/podar/general;0.05;0.04;0.65;34000;0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.67,0.99,0.99,0.99,0.99
precios vestidores;11;10;-1;20;0.41;http://www.hazmeprecio.com/presupuesto/hacer-vestidor;0.05;0.01;0.89;513000;0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.99,0.50,0.99,0.99
presupuestar obras;11;12;1;20;2.48;http://www.hazmeprecio.com/presupuesto/obra;0.05;0.09;0.76;177000;0.99,0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67
pintores en cantabria;11;15;4;20;0.82;http://www.hazmeprecio.com/presupuesto/pintores/cantabria;0.05;0.03;0.50;510000;0.67,0.99,0.33,0.33,0.33,0.99,0.67,0.99,0.99,0.67,0.33,0.33
reformas en madrid capital;11;10;-1;20;0.00;http://www.hazmeprecio.com/empresas/reformas/madrid/madrid;0.05;0.00;0.72;11000000;0.33,0.22,0.11,0.99,0.22,0.11,0.11,0.11,0.11,0.11,0.11,0.11
pladur terrassa;11;9;-2;20;0.38;http://www.hazmeprecio.com/presupuesto/pladur/barcelona/terrassa;0.05;0.01;0.06;160000;0.11,0.11,0.11,0.11,0.33,0.33,0.99,0.22,0.22,0.11,0.22,0.22
reforma baño presupuesto;11;11;0;20;1.57;http://www.hazmeprecio.com/presupuesto/reforma-ba%C3%B1o;0.05;0.06;0.88;500000;0.25,0.50,0.50,0.50,0.25,0.25,0.25,0.99,0.75,0.25,0.50,0.25
precio de cesped artificial instalado;11;0;0;20;3.36;http://www.hazmeprecio.com/presupuesto/cesped-artificial;0.05;0.12;1.00;97000;0.99,0.75,0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
telefonillos con camara;11;12;1;20;0.51;http://www.hazmeprecio.com/presupuesto/instalar-telefonillos;0.05;0.01;0.61;47000;0.60,0.20,0.40,0.40,0.60,0.40,0.40,0.40,0.40,0.60,0.20,0.99
precios reforma baños;11;0;0;20;1.74;http://www.hazmeprecio.com/presupuesto/reforma-ba%C3%B1o;0.05;0.06;0.87;662000;0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.60,0.40,0.99,0.40
presupuesto limpieza comunidades;11;12;1;20;1.25;http://www.hazmeprecio.com/presupuesto/limpieza-comunidad;0.05;0.04;0.82;592000;0.67,0.99,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.67
carpinterias de aluminio en madrid;11;11;0;20;2.11;http://www.hazmeprecio.com/empresas/carpinteria-de-aluminio/madrid/madrid;0.05;0.08;0.85;122000;0.50,0.50,0.50,0.50,0.75,0.25,0.99,0.50,0.50,0.50,0.50,0.75
parquet granollers;11;0;0;20;0.67;http://www.hazmeprecio.com/presupuesto/instaladores-de-parquet/barcelona/granollers;0.05;0.02;0.75;321000;0.33,0.11,0.11,0.11,0.11,0.22,0.11,0.22,0.33,0.99,0.44,0.22
precios carpinteria de aluminio;11;0;0;20;0.85;http://www.hazmeprecio.com/presupuesto/carpinteria-de-aluminio;0.05;0.03;0.93;450000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.67,0.99
precio metro silestone;12;12;0;70;0.43;http://www.hazmeprecio.com/presupuesto/encimera-silestone;0.05;0.01;0.23;92000;0.82,0.64,0.45,0.64,0.45,0.64,0.64,0.64,0.64,0.64,0.99,0.82
tarima flotante alicante;12;0;0;70;0.75;http://www.hazmeprecio.com/presupuesto/tarima-flotante/alicante;0.05;0.02;0.82;330000;0.36,0.07,0.36,0.36,0.36,0.36,0.64,0.64,0.64,0.64,0.99,0.64
reformas integrales bilbao;12;13;1;70;2.34;http://www.hazmeprecio.com/presupuesto/reforma-integral/vizcaya/bilbao;0.05;0.08;0.89;125000;0.45,0.64,0.45,0.36,0.45,0.27,0.36,0.64,0.82,0.82,0.99,0.64
pergolas en granada;12;11;-1;70;0.23;http://www.hazmeprecio.com/presupuesto/pergolas-de-madera/granada;0.05;0.00;0.68;185000;0.81,0.67,0.99,0.24,0.14,0.10,0.10,0.05,0.10,0.05,0.10,0.14
tela asfaltica precios;12;11;-1;70;0.50;http://www.hazmeprecio.com/presupuesto/tela-asfaltica;0.05;0.01;0.61;69000;0.14,0.19,0.24,0.52,0.19,0.10,0.24,0.19,0.43,0.33,0.14,0.99
comprar bloques de hormigon;12;12;0;70;0.20;http://www.hazmeprecio.com/presupuesto/bloques-de-hormigon;0.05;0.00;0.39;212000;0.99,0.99,0.99,0.56,0.78,0.56,0.44,0.33,0.56,0.33,0.99,0.78
bloques de hormigon baratos;12;13;1;70;0.49;http://www.hazmeprecio.com/presupuesto/bloques-de-hormigon;0.05;0.01;0.32;247000;0.50,0.50,0.79,0.36,0.50,0.36,0.50,0.50,0.50,0.36,0.79,0.99
pladur las palmas;12;12;0;70;0.36;http://www.hazmeprecio.com/empresas/pladur/las-palmas/palmas-de-gran-canaria-%28las%29;0.05;0.01;0.14;364000;0.99,0.78,0.99,0.99,0.78,0.99,0.78,0.33,0.78,0.56,0.78,0.99
toldo motorizado;12;10;-2;70;0.98;http://www.hazmeprecio.com/presupuesto/toldo-motorizado;0.05;0.03;0.82;356000;0.64,0.82,0.99,0.99,0.82,0.64,0.45,0.36,0.36,0.18,0.45,0.45
precio m2 pintura;12;12;0;70;2.37;http://www.hazmeprecio.com/presupuesto/pintar-piso;0.05;0.08;0.35;683000;0.99,0.78,0.99,0.44,0.99,0.56,0.56,0.99,0.56,0.44,0.78,0.78
geotermia navarra;10;10;0;30;0.56;http://www.hazmeprecio.com/empresa/wwwgeotermiadenavarracom;0.05;0.02;0.72;37000;0.99,0.75,0.75,0.50,0.50,0.25,0.75,0.50,0.50,0.50,0.75,0.75
porche de aluminio;9;11;2;30;1.30;http://www.hazmeprecio.com/presupuesto/cerramiento-porche;0.05;0.04;0.74;490000;0.80,0.60,0.60,0.40,0.60,0.60,0.40,0.40,0.60,0.40,0.99,0.60
precio m2 parquet;10;11;1;30;0.72;http://www.hazmeprecio.com/presupuesto/poner-parquet;0.05;0.02;0.84;3350000;0.75,0.50,0.75,0.75,0.50,0.99,0.99,0.99,0.75,0.75,0.75,0.99
telas asfalticas precios;10;10;0;30;0.50;http://www.hazmeprecio.com/presupuesto/tela-asfaltica;0.05;0.01;0.75;28000;0.99,0.60,0.60,0.80,0.20,0.20,0.20,0.20,0.40,0.99,0.80,0.99
precios toldos balcon;9;9;0;30;0.41;http://www.hazmeprecio.com/presupuesto/toldo-terraza;0.05;0.01;1.00;71000;0.56,0.56,0.99,0.99,0.99,0.28,0.28,0.14,0.14,0.14,0.14,0.28
puertas blindadas precios leroy merlin;10;10;0;30;0.80;http://www.hazmeprecio.com/presupuesto/puertas-blindadas;0.05;0.02;0.74;4000;0.99,0.50,0.99,0.50,0.50,0.50,0.75,0.75,0.50,0.25,0.50,0.75
precios de toldos de terraza;10;10;0;30;0.71;http://www.hazmeprecio.com/presupuesto/toldo-terraza;0.05;0.02;1.00;393000;0.44,0.22,0.44,0.44,0.56,0.11,0.22,0.11,0.99,0.22,0.11,0.22
