Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reformas en cantabria;8;6;-2;50;1.41;http://tumanitas.com/trabajos-en/cantabria/reformas;0.04;0.04;0.69;973000;0.64,0.27,0.18,0.27,0.99,0.27,0.64,0.45,0.27,0.18,0.36,0.36
reformas en cantabria;9;0;0;50;1.41;http://tumanitas.com/empresas/cantabria;0.04;0.04;0.69;973000;0.64,0.27,0.18,0.27,0.99,0.27,0.64,0.45,0.27,0.18,0.36,0.36
presupuestos reformas baños;6;6;0;30;2.44;http://tumanitas.com/precios-de-reformas/reformas-banos;0.04;0.08;0.83;498000;0.28,0.28,0.28,0.14,0.28,0.14,0.14,0.99,0.56,0.56,0.71,0.71
reforma piso;14;16;2;210;2.64;http://tumanitas.com/trabajos-de/reforma-vivienda;0.04;0.08;0.66;25700000;0.53,0.66,0.53,0.44,0.44,0.44,0.53,0.66,0.66,0.66,0.81,0.99
reformas baño;14;16;2;210;2.10;http://tumanitas.com/precios-de-reformas/reformas-banos;0.04;0.07;0.88;12100000;0.99,0.54,0.65,0.65,0.65,0.81,0.99,0.81,0.65,0.54,0.81,0.99
reformas las palmas;14;14;0;210;2.71;http://tumanitas.com/trabajos-en/las%20palmas-de-gran-canaria/reformas;0.04;0.09;0.56;966000;0.66,0.66,0.53,0.66,0.44,0.66,0.53,0.53,0.53,0.53,0.66,0.99
presupuesto pintar casa;12;12;0;110;1.44;http://tumanitas.com/trabajos-de/pintura;0.04;0.04;0.74;603000;0.43,0.33,0.52,0.99,0.67,0.67,0.67,0.33,0.52,0.67,0.67,0.52
cambiar puertas;12;10;-2;110;0.56;http://tumanitas.com/trabajos-de/cambiar-puertas-de-interior;0.04;0.01;0.56;20400000;0.53,0.53,0.53,0.53,0.53,0.53,0.65,0.53,0.41,0.41,0.99,0.99
precios de reformas integrales;11;9;-2;30;2.37;http://tumanitas.com/precios-de-reformas/aislamientos/reformas-integrales;0.04;0.07;0.93;535000;0.60,0.80,0.80,0.20,0.20,0.20,0.20,0.60,0.60,0.99,0.99,0.99
reformas en baños;11;12;1;30;4.44;http://tumanitas.com/precios-de-reformas/reformas-banos;0.04;0.14;0.85;927000;0.99,0.80,0.60,0.60,0.40,0.40,0.60,0.99,0.60,0.40,0.60,0.60
presupuestos toldos;11;0;0;30;1.12;http://tumanitas.com/trabajos-en/provincia-de-madrid/toldos-2;0.04;0.03;0.91;446000;0.71,0.99,0.71,0.71,0.43,0.14,0.43,0.28,0.28,0.14,0.28,0.28
cocina precios;11;12;1;30;0.25;http://tumanitas.com/precios-de-reformas/cocina;0.04;0.00;0.71;87500000;0.75,0.75,0.75,0.25,0.50,0.25,0.75,0.75,0.75,0.25,0.99,0.99
presupuesto pintar habitacion;11;0;0;30;1.33;http://tumanitas.com/trabajos-de/pintar-habitacion;0.04;0.04;0.62;171000;0.99,0.40,0.40,0.60,0.20,0.40,0.80,0.80,0.40,0.20,0.60,0.80
precio baños;4;5;1;20;0.55;http://tumanitas.com/precios-de-reformas/reformas-banos;0.04;0.01;0.99;85100000;0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.99,0.67,0.33,0.33,0.99
presupuestos de reformas en madrid;4;3;-1;20;5.71;http://tumanitas.com/;0.04;0.18;0.61;635000;0.43,0.14,0.14,0.28,0.14,0.14,0.14,0.28,0.14,0.28,0.99,0.14
presupuestos de fontaneria;4;2;-2;20;1.12;http://tumanitas.com/trabajos-de/fontaneria;0.04;0.03;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
precios de baños;4;3;-1;20;0.59;http://tumanitas.com/precios-de-reformas/reformas-banos;0.04;0.01;1.00;45900000;0.75,0.75,0.50,0.50,0.50,0.50,0.50,0.75,0.75,0.50,0.50,0.99
presupuestos de albañileria;4;4;0;20;1.79;http://tumanitas.com/trabajos-de/albanileria-2;0.04;0.05;0.85;465000;0.67,0.99,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.67,0.99,0.67
presupuesto de reforma de vivienda;4;4;0;20;2.77;http://tumanitas.com/trabajos-de/reforma-vivienda;0.04;0.08;1.00;12700000;0.56,0.71,0.99,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
precios carpinteria de aluminio;4;4;0;20;0.85;http://tumanitas.com/precios-de-reformas/carpinteria-metalica;0.04;0.02;0.93;450000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.67,0.99
presupuestos de trabajos de construccion;2;0;0;10;0.00;http://tumanitas.com/trabajos-de/construccion;0.03;0.00;0.00;47800000;0.00,0.99,0.99,0.99,0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.00
presupuestos de trabajo;2;2;0;10;0.00;http://tumanitas.com/ultimos-trabajos;0.03;0.00;0.00;37800000;0.00,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00
presupuesto para obras;2;3;1;10;0.00;http://tumanitas.com/;0.03;0.00;0.00;49300000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00
precios de poliuretano;2;2;0;10;0.45;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.01;1.00;741000;0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.00,0.99,0.00,0.99,0.99
precio del poliuretano;2;2;0;10;0.05;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.00;0.75;824000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
poliuretano precios;2;2;0;10;0.00;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.00;0.00;519000;0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00
poliuretano expandido proyectado;2;2;0;10;0.00;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.00;0.36;30000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
como instalar un termo electrico;15;15;0;260;0.93;http://tumanitas.com/trabajos-de/instalar-termo-electrico;0.03;0.02;0.16;256000;0.82,0.67,0.54,0.54,0.36,0.44,0.54,0.67,0.67,0.67,0.99,0.82
tusmanitas.com;2;0;0;10;0.17;http://tumanitas.com/ultimos-trabajos;0.03;0.00;0.27;73000;0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
precio de poliuretano;2;2;0;10;0.56;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.01;0.71;839000;0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
reformas cocinas madrid;13;12;-1;140;3.61;http://tumanitas.com/trabajos-en/provincia-de-madrid/reformas-cocinas;0.03;0.10;0.77;727000;0.99,0.81,0.42,0.65,0.42,0.42,0.81,0.35,0.35,0.42,0.54,0.54
precios reformas integrales;10;11;1;40;2.37;http://tumanitas.com/precios-de-reformas/aislamientos/reformas-integrales;0.03;0.06;0.82;417000;0.22,0.22,0.44,0.11,0.56,0.44,0.99,0.56,0.44,0.11,0.33,0.44
carpinteria madera malaga;7;8;1;30;1.78;http://tumanitas.com/trabajos-en/malaga/carpinteria-madera;0.03;0.04;0.38;383000;0.60,0.80,0.60,0.60,0.40,0.40,0.99,0.60,0.60,0.40,0.60,0.60
pladur o escayola;9;9;0;40;1.20;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.03;0.03;0.09;372000;0.80,0.40,0.60,0.60,0.80,0.60,0.80,0.60,0.60,0.60,0.80,0.99
presupuestos pintura;8;8;0;40;2.02;http://tumanitas.com/trabajos-en/madrid/pintura;0.03;0.05;0.85;1090000;0.99,0.43,0.56,0.56,0.99,0.43,0.56,0.56,0.71,0.28,0.56,0.71
reformas baño barcelona;10;10;0;40;3.62;http://tumanitas.com/trabajos-en/provincia-de-barcelona/reformas-banos;0.03;0.10;0.94;624000;0.60,0.99,0.60,0.40,0.99,0.40,0.99,0.60,0.80,0.40,0.99,0.80
instalar calentador de gas;8;13;5;40;1.18;http://tumanitas.com/trabajos-de/instalar-calentadores-gas;0.03;0.03;0.70;482000;0.99,0.99,0.71,0.71,0.56,0.28,0.28,0.28,0.28,0.28,0.43,0.43
precio de espuma de poliuretano;7;7;0;30;0.83;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.03;0.02;0.74;488000;0.50,0.50,0.75,0.50,0.75,0.50,0.75,0.50,0.99,0.75,0.75,0.75
reformar armario empotrado;8;9;1;40;1.01;http://tumanitas.com/trabajos-de/reforma-armario-empotrado;0.03;0.02;0.41;1360000;0.56,0.71,0.43,0.43,0.43,0.71,0.71,0.56,0.56,0.43,0.99,0.99
d interiores;10;9;-1;40;0.00;http://tumanitas.com/manitas/d-interiores-63360;0.03;0.00;0.17;41600000;0.43,0.43,0.43,0.43,0.43,0.99,0.56,0.56,0.71,0.56,0.43,0.71
carpinteria coruña;9;8;-1;40;0.13;http://tumanitas.com/trabajos-en/provincia-de-coruna/carpinteria-madera;0.03;0.00;0.14;480000;0.56,0.43,0.56,0.28,0.99,0.43,0.56,0.56,0.71,0.56,0.56,0.56
presupuesto para reformar un piso;9;9;0;40;1.69;http://tumanitas.com/trabajos-de/reforma-vivienda;0.03;0.04;0.94;446000;0.71,0.56,0.71,0.56,0.28,0.14,0.56,0.43,0.56,0.14,0.99,0.71
yeso escayola;8;9;1;40;0.00;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.03;0.00;0.22;408000;0.99,0.40,0.80,0.60,0.60,0.40,0.60,0.80,0.80,0.99,0.99,0.80
presupuesto para pintar un piso;10;19;9;40;3.05;http://tumanitas.com/trabajos-de/pintura-2;0.03;0.08;0.72;495000;0.99,0.14,0.14,0.28,0.99,0.71,0.71,0.71,0.43,0.14,0.56,0.56
pladur asturias;8;8;0;40;0.23;http://tumanitas.com/trabajos-en/asturias/yeso-y-pladur;0.03;0.00;0.10;418000;0.99,0.80,0.20,0.40,0.80,0.60,0.40,0.80,0.99,0.80,0.99,0.80
reformas de baños barcelona;10;10;0;40;2.36;http://tumanitas.com/trabajos-en/provincia-de-barcelona/reformas-banos;0.03;0.06;0.91;585000;0.44,0.56,0.56,0.44,0.56,0.44,0.56,0.99,0.22,0.33,0.33,0.33
nk reformas;8;8;0;40;2.19;http://tumanitas.com/manitas/nikolay-60130;0.03;0.06;0.55;172000;0.99,0.43,0.43,0.43,0.71,0.14,0.28,0.43,0.56,0.43,0.56,0.56
reformas logroño;10;10;0;40;0.79;http://tumanitas.com/trabajos-en/logrono/reformas-banos;0.03;0.02;0.48;389000;0.99,0.43,0.71,0.43,0.43,0.71,0.71,0.28,0.71,0.56,0.43,0.71
reformas santander;10;9;-1;40;0.00;http://tumanitas.com/trabajos-en/santander/reformas-banos;0.03;0.00;0.56;785000;0.60,0.40,0.99,0.80,0.99,0.99,0.80,0.99,0.80,0.80,0.99,0.80
presupuestos de construccion;7;7;0;30;1.47;http://tumanitas.com/trabajos-de/construccion;0.03;0.04;0.93;865000;0.99,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.99,0.40,0.60,0.99
mudanzas san sebastian;9;9;0;40;1.49;http://tumanitas.com/trabajos-en/donostia-san-sebastian/mudanzas-transporte;0.03;0.04;0.95;389000;0.27,0.18,0.27,0.36,0.27,0.18,0.18,0.36,0.27,0.99,0.36,0.18
puertas vitoria;7;7;0;30;1.27;http://tumanitas.com/trabajos-en/vitoria-gasteiz/carpinteria-madera;0.03;0.03;0.43;1510000;0.60,0.40,0.60,0.60,0.60,0.20,0.99,0.60,0.60,0.60,0.60,0.60
reformas de baños madrid;9;13;4;40;1.51;http://tumanitas.com/trabajos-en/madrid/reformas-banos;0.03;0.04;0.76;474000;0.56,0.78,0.56,0.33,0.99,0.33,0.33,0.56,0.44,0.11,0.33,0.22
carpinteria en sevilla;9;9;0;40;0.68;http://tumanitas.com/trabajos-en/sevilla/carpinteria-madera;0.03;0.01;0.35;518000;0.80,0.99,0.60,0.99,0.99,0.60,0.80,0.99,0.60,0.60,0.80,0.99
microcemento en paredes;10;12;2;40;1.54;http://blog.tumanitas.com/como-revestir-paredes-de-microcemento/;0.03;0.04;0.85;377000;0.71,0.56,0.56,0.43,0.43,0.28,0.71,0.99,0.56,0.56,0.99,0.71
presupuesto cuarto de baño;8;0;0;40;1.17;http://tumanitas.com/trabajos-de/reforma-bano;0.03;0.03;0.89;20400000;0.56,0.56,0.56,0.43,0.14,0.43,0.56,0.56,0.71,0.43,0.56,0.99
cuanto cuesta hacer un armario empotrado;8;9;1;40;0.78;http://tumanitas.com/trabajos-de/armario-empotrado;0.03;0.02;0.54;20000;0.56,0.33,0.44,0.44,0.33,0.99,0.33,0.22,0.44,0.33,0.44,0.44
barbacoas de obra fotos;14;13;-1;170;0.21;http://tumanitas.com/fotos-reformas/hacer-barbacoa-de-obra;0.03;0.00;0.17;247000;0.99,0.99,0.99,0.99,0.65,0.42,0.35,0.35,0.35,0.27,0.54,0.81
reformas castellon;12;9;-3;90;1.03;http://tumanitas.com/trabajos-en/castellon/reformas;0.03;0.02;0.68;518000;0.19,0.65,0.27,0.35,0.27,0.35,0.27,0.35,0.27,0.15,0.27,0.99
presupuesto armario empotrado;12;11;-1;90;1.23;http://tumanitas.com/trabajos-de/armario-empotrado;0.03;0.03;0.69;194000;0.50,0.28,0.36,0.64,0.79,0.64,0.79,0.79,0.99,0.50,0.79,0.79
reformas en malaga;18;18;0;390;2.67;http://tumanitas.com/trabajos-en/malaga/reformas;0.03;0.07;0.72;618000;0.66,0.81,0.81,0.44,0.24,0.44,0.99,0.99,0.81,0.44,0.81,0.66
termo electrico leroy merlin;18;0;0;390;0.12;http://tumanitas.com/trabajos-de/instalar-termo-electrico;0.03;0.00;0.23;8000;0.99,0.54,0.36,0.44,0.54,0.54,0.81,0.81,0.99,0.81,0.81,0.81
reforma baños;16;19;3;210;2.62;http://tumanitas.com/precios-de-reformas/reformas-banos;0.03;0.06;0.84;12800000;0.99,0.81,0.81,0.65,0.54,0.65,0.99,0.81,0.81,0.54,0.65,0.99
placas de escayola;15;16;1;210;0.68;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.03;0.01;0.44;465000;0.81,0.65,0.65,0.54,0.65,0.54,0.65,0.81,0.81,0.81,0.99,0.99
precio cocinas;17;20;3;260;0.38;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.02;0.00;0.74;6110000;0.99,0.66,0.66,0.66,0.53,0.66,0.99,0.99,0.81,0.66,0.99,0.81
construir barbacoa;17;14;-3;260;0.08;http://tumanitas.com/trabajos-de/construir-barbacoa;0.02;0.00;0.23;420000;0.82,0.99,0.99,0.67,0.82,0.67,0.54,0.44,0.36,0.23,0.44,0.44
precios de fontaneria;5;8;3;20;0.03;http://tumanitas.com/precios-de-reformas/fontaneria;0.02;0.00;0.72;1240000;0.75,0.25,0.99,0.50,0.50,0.25,0.50,0.75,0.50,0.50,0.50,0.50
presupuesto de reformas de viviendas;6;0;0;20;3.44;http://tumanitas.com/trabajos-de/reforma-vivienda;0.02;0.07;0.92;21600000;0.50,0.50,0.25,0.25,0.50,0.50,0.50,0.25,0.25,0.25,0.99,0.99
precios carpinteria aluminio;6;6;0;20;0.61;http://tumanitas.com/precios-de-reformas/carpinteria-metalica;0.02;0.01;0.97;448000;0.67,0.99,0.67,0.33,0.67,0.99,0.33,0.33,0.67,0.33,0.33,0.67
presupuesto energia solar;5;5;0;20;0.76;http://tumanitas.com/trabajos-de/energia-solar;0.02;0.01;0.78;279000;0.43,0.99,0.99,0.28,0.14,0.14,0.14,0.28,0.28,0.14,0.14,0.14
precio instalacion calentador gas natural;5;5;0;20;1.29;http://tumanitas.com/trabajos-de/instalar-calentadores-gas;0.02;0.02;0.97;441000;0.33,0.33,0.33,0.33,0.99,0.33,0.67,0.33,0.67,0.33,0.33,0.67
presupuesto de parquet;5;7;2;20;1.27;http://tumanitas.com/trabajos-de/parquet-y-tarima;0.02;0.02;0.54;521000;0.99,0.60,0.60,0.20,0.40,0.40,0.20,0.20,0.20,0.20,0.60,0.40
comparador de presupuestos;6;4;-2;20;1.09;http://tumanitas.com/;0.02;0.02;0.70;381000;0.99,0.40,0.99,0.60,0.20,0.20,0.40,0.40,0.20,0.20,0.40,0.40
reformas para madrid;6;8;2;20;0.00;http://tumanitas.com/manitas/reformas-para-madrid;0.02;0.00;0.62;2150000;0.99,0.99,0.75,0.99,0.25,0.50,0.25,0.25,0.25,0.25,0.25,0.25
pared microcemento;6;6;0;20;0.85;http://blog.tumanitas.com/como-revestir-paredes-de-microcemento/;0.02;0.01;0.68;146000;0.75,0.25,0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.25,0.75,0.99
presupuesto reformar piso;5;5;0;20;2.73;http://tumanitas.com/trabajos-de/reforma-vivienda;0.02;0.06;0.90;394000;0.67,0.33,0.99,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33
presupuestos jardineria;6;3;-3;20;0.92;http://tumanitas.com/trabajos-de/limpieza-jardineria;0.02;0.02;0.60;370000;0.99,0.99,0.99,0.50,0.50,0.99,0.99,0.99,0.50,0.99,0.99,0.99
presupuesto de construccion;6;0;0;20;0.66;http://tumanitas.com/trabajos-de/construccion;0.02;0.01;0.71;1180000;0.50,0.25,0.75,0.25,0.50,0.25,0.25,0.25,0.99,0.50,0.50,0.25
reformas cocinas precios;6;5;-1;20;1.88;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.02;0.04;0.85;570000;0.20,0.40,0.20,0.20,0.20,0.20,0.60,0.60,0.40,0.60,0.99,0.60
presupuesto de albañileria;5;4;-1;20;1.62;http://tumanitas.com/trabajos-de/albanileria-2;0.02;0.03;0.92;529000;0.99,0.50,0.75,0.25,0.75,0.50,0.75,0.75,0.50,0.50,0.50,0.75
reforma de baño precio;5;0;0;20;1.55;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.03;0.79;8750000;0.33,0.11,0.11,0.11,0.22,0.11,0.11,0.11,0.11,0.22,0.44,0.99
presupuestos reformas vivienda;5;0;0;20;2.74;http://tumanitas.com/trabajos-de/reforma-vivienda;0.02;0.06;0.95;21200000;0.40,0.20,0.40,0.60,0.80,0.20,0.20,0.40,0.40,0.20,0.99,0.60
precios reformas baños;5;4;-1;20;1.83;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.04;0.93;662000;0.28,0.14,0.99,0.28,0.14,0.28,0.14,0.28,0.28,0.28,0.43,0.56
reforma de baños precios;5;5;0;20;1.71;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.03;0.88;662000;0.75,0.50,0.50,0.50,0.50,0.75,0.75,0.75,0.25,0.25,0.75,0.99
pergolas mallorca;6;5;-1;20;0.68;http://tumanitas.com/trabajos-en/palma-de-mallorca/pergolas-madera;0.02;0.01;0.87;69000;0.75,0.75,0.99,0.99,0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.25
presupuestos de pintores;5;5;0;20;3.14;http://tumanitas.com/trabajos-de/pintura;0.02;0.07;0.73;1160000;0.67,0.99,0.67,0.67,0.67,0.33,0.33,0.67,0.99,0.67,0.67,0.67
precios reforma baños;5;0;0;20;1.74;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.04;0.87;662000;0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.60,0.40,0.99,0.40
precios de reformas de baños;6;7;1;20;1.57;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.03;0.93;487000;0.99,0.25,0.75,0.50,0.50,0.50,0.99,0.25,0.25,0.25,0.50,0.50
presupuesto pintar casa;13;0;0;110;1.44;http://tumanitas.com/trabajos-en/zaragoza/pintura;0.02;0.03;0.74;603000;0.43,0.33,0.52,0.99,0.67,0.67,0.67,0.33,0.52,0.67,0.67,0.52
precio acuchillar y barnizar parquet;13;14;1;110;2.29;http://tumanitas.com/trabajos-de/acuchillar-y-barnizar-parquet;0.02;0.05;0.53;25000;0.43,0.33,0.99,0.43,0.24,0.43,0.67,0.67,0.52,0.52,0.52,0.33
reformas de baño;13;0;0;110;1.91;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.04;0.89;1550000;0.99,0.79,0.64,0.99,0.64,0.50,0.79,0.79,0.99,0.64,0.99,0.99
fotos de barbacoas de obra;14;13;-1;140;0.17;http://tumanitas.com/fotos-reformas/hacer-barbacoa-de-obra;0.02;0.00;0.19;248000;0.81,0.81,0.99,0.81,0.99,0.43,0.43,0.43,0.43,0.43,0.67,0.67
hacer armario empotrado;19;0;0;320;1.58;http://tumanitas.com/trabajos-de/armario-empotrado;0.02;0.03;0.14;402000;0.67,0.54,0.67,0.67,0.67,0.67,0.67,0.67,0.81,0.67,0.99,0.81
reformas burgos;18;0;0;320;1.13;http://tumanitas.com/trabajos-en/burgos/reformas;0.02;0.02;0.38;1060000;0.28,0.19,0.28,0.66,0.81,0.66,0.99,0.66,0.36,0.54,0.66,0.44
precio placa pladur;20;20;0;320;0.36;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.02;0.00;0.31;114000;0.99,0.82,0.82,0.54,0.54,0.67,0.82,0.99,0.82,0.67,0.82,0.67
presupuestos pintura piso;11;10;-1;20;6.30;http://tumanitas.com/trabajos-de/pintura;0.02;0.13;0.86;1100000;0.99,0.99,0.67,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33
pintores gijon;11;11;0;20;1.07;http://tumanitas.com/trabajos-en/gijon/pintura;0.02;0.02;0.45;110000;0.50,0.75,0.50,0.75,0.50,0.99,0.75,0.50,0.75,0.25,0.75,0.50
puerta se cierra sola;11;11;0;20;0.00;http://blog.tumanitas.com/trucos-para-arreglar-puertas-rebeldes/;0.02;0.00;0.02;620000;0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.25,0.50,0.75,0.99
toldos presupuesto;11;0;0;20;1.51;http://tumanitas.com/trabajos-en/provincia-de-madrid/toldos-2;0.02;0.03;0.76;525000;0.50,0.99,0.99,0.75,0.75,0.50,0.25,0.25,0.25,0.25,0.25,0.25
baños logroño;11;9;-2;20;0.00;http://tumanitas.com/trabajos-en/logrono/reformas-banos;0.02;0.00;0.28;15400000;0.99,0.33,0.33,0.33,0.33,0.33,0.99,0.99,0.67,0.67,0.67,0.99
presupuestos de toldos;11;11;0;20;0.98;http://tumanitas.com/trabajos-en/provincia-de-madrid/toldos-2;0.02;0.02;0.67;467000;0.50,0.50,0.75,0.99,0.75,0.25,0.50,0.25,0.25,0.25,0.25,0.50
presupuestos de baños;11;11;0;20;1.69;http://tumanitas.com/trabajos-de/reformas-banos;0.02;0.03;0.85;657000;0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.67
precio instalar parquet;11;16;5;20;0.94;http://tumanitas.com/trabajos-de/instalar-parquet;0.02;0.02;0.93;259000;0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.99,0.99,0.67,0.99,0.99
fotos pladur;11;0;0;20;0.00;http://tumanitas.com/fotos-reformas/estanterias-pladur;0.02;0.00;0.04;461000;0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.33,0.99
manitas express;11;12;1;20;1.28;http://tumanitas.com/manitas/manitas-express-ibiza;0.02;0.02;0.33;222000;0.25,0.99,0.50,0.25,0.25,0.50,0.50,0.99,0.75,0.75,0.75,0.50
hacer presupuesto de obra;11;9;-2;20;0.78;http://tumanitas.com/p/hacer-buen-presupuesto.html;0.02;0.01;0.73;31900000;0.80,0.40,0.99,0.60,0.40,0.20,0.40,0.60,0.60,0.20,0.20,0.40
presupuesto reforma casa;12;12;0;70;2.41;http://tumanitas.com/;0.02;0.05;0.94;13500000;0.56,0.44,0.78,0.78,0.99,0.78,0.78,0.78,0.78,0.44,0.78,0.78
presupuestos construccion;12;11;-1;70;1.43;http://tumanitas.com/trabajos-de/construccion;0.02;0.02;0.89;772000;0.99,0.78,0.99,0.78,0.78,0.44,0.78,0.78,0.78,0.78,0.78,0.99
cocina precio;12;12;0;70;0.32;http://tumanitas.com/precios-de-reformas/cocina;0.02;0.00;0.64;162000000;0.36,0.45,0.36,0.82,0.64,0.36,0.45,0.64,0.64,0.82,0.82,0.99
pinturas precios;12;0;0;70;0.34;http://tumanitas.com/precios-de-reformas/pintura;0.02;0.00;0.92;1070000;0.99,0.99,0.99,0.78,0.78,0.99,0.78,0.56,0.56,0.56,0.78,0.56
reformar baños;12;13;1;70;2.39;http://tumanitas.com/trabajos-de/reformas-banos;0.02;0.05;0.84;11400000;0.78,0.78,0.78,0.33,0.33,0.56,0.78,0.56,0.99,0.44,0.99,0.78
hacer armario a medida;12;11;-1;70;0.26;http://tumanitas.com/trabajos-de/hacer-armario-a-medida;0.02;0.00;0.49;661000;0.50,0.50,0.36,0.21,0.21,0.36,0.36,0.64,0.99,0.36,0.36,0.50
reformas en asturias;12;14;2;70;1.28;http://tumanitas.com/trabajos-en/asturias/reformas;0.02;0.02;0.72;1030000;0.99,0.45,0.45,0.45,0.27,0.45,0.45,0.82,0.45,0.64,0.99,0.45
arreglar puerta corredera descolgada;10;0;0;30;0.95;http://tumanitas.com/trabajos/arreglar-una-puerta-corredera-descolgada;0.02;0.01;0.16;3000;0.25,0.50,0.75,0.25,0.50,0.99,0.50,0.50,0.75,0.99,0.75,0.75
presupuestos de trabajo;3;3;0;10;0.00;http://tumanitas.com/;0.02;0.00;0.00;37800000;0.00,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00
reformas en ciudad real;9;9;0;30;1.33;http://tumanitas.com/trabajos-en/provincia-de-ciudad-real/reformas;0.02;0.02;0.68;582000;0.28,0.43,0.14,0.28,0.14,0.28,0.99,0.43,0.56,0.14,0.14,0.43
suelos silestone;3;3;0;10;0.11;http://blog.tumanitas.com/suelos-de-silestone-resistentes-decorativos-y-exclusivos/;0.02;0.00;0.31;150000;0.50,0.50,0.99,0.50,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50
presupuesto carpinteria aluminio;10;10;0;30;1.87;http://tumanitas.com/precios-de-reformas/carpinteria-metalica;0.02;0.03;0.93;402000;0.75,0.50,0.75,0.50,0.75,0.99,0.99,0.75,0.99,0.75,0.75,0.50
presupuestos y reformas;3;4;1;10;4.45;http://tumanitas.com/;0.02;0.09;0.99;12500000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99
presupuesto electricidad vivienda;8;8;0;30;1.03;http://tumanitas.com/trabajos-de/electricidad;0.02;0.02;0.54;572000;0.43,0.14,0.99,0.43,0.28,0.56,0.14,0.43,0.28,0.14,0.56,0.99
precio de reformas;3;3;0;10;2.47;http://tumanitas.com/precios-de-reformas;0.02;0.05;0.95;22000000;0.50,0.50,0.99,0.99,0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.99
precio reforma cocina y baño;9;9;0;30;2.29;http://tumanitas.com/precios-de-reformas/reformas-banos;0.02;0.04;0.87;675000;0.60,0.40,0.80,0.60,0.60,0.60,0.40,0.40,0.20,0.40,0.99,0.60
como hacer un buen presupuesto;3;3;0;10;0.03;http://tumanitas.com/p/hacer-buen-presupuesto.html;0.02;0.00;0.33;34500000;0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.99
