Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
toldos en murcia;8;8;0;140;0.66;http://www.habitissimo.es/presupuestos/toldos/murcia;0.00;0.00;0.77;759000;0.81,0.81,0.99,0.99,0.81,0.43,0.67,0.33,0.33,0.33,0.33,0.52
estanteria pladur;8;7;-1;140;0.00;http://precio.habitissimo.es/pladur;0.00;0.00;0.12;45000;0.99,0.82,0.65,0.65,0.82,0.82,0.82,0.65,0.99,0.99,0.99,0.99
ite barcelona;9;6;-3;140;1.72;http://precio.habitissimo.es/inspeccion-tecnica-edificios-ite/barcelona;0.00;0.01;0.90;589000;0.65,0.35,0.54,0.81,0.99,0.27,0.81,0.65,0.54,0.35,0.42,0.54
reparacion lavavajillas;10;11;1;140;4.21;http://www.habitissimo.es/presupuestos/reparacion-electrodomesticos/madrid;0.00;0.03;0.85;467000;0.99,0.82,0.65,0.65,0.65,0.53,0.82,0.99,0.82,0.82,0.99,0.82
reparacion lavavajillas;9;12;3;140;4.21;http://www.habitissimo.es/presupuestos/reparacion-electrodomesticos/barcelona;0.00;0.03;0.85;467000;0.99,0.82,0.65,0.65,0.65,0.53,0.82,0.99,0.82,0.82,0.99,0.82
piscinas tenerife;10;12;2;140;1.05;http://www.habitissimo.es/presupuestos/construccion-piscinas/santa-cruz-de-tenerife;0.00;0.00;0.70;938000;0.42,0.54,0.81,0.81,0.99,0.99,0.54,0.42,0.35,0.19,0.27,0.27
presupuesto mudanza internacional;8;8;0;140;11.03;http://www.habitissimo.es/presupuestos/mudanzas-internacionales;0.00;0.08;1.00;174000;0.67,0.43,0.67,0.24,0.43,0.67,0.81,0.67,0.99,0.52,0.43,0.67
chimeneas rusticas de leña;8;9;1;140;0.33;http://fotos.habitissimo.es/chimeneas;0.00;0.00;0.53;49000;0.28,0.05,0.12,0.05,0.02,0.02,0.03,0.19,0.54,0.36,0.99,0.54
eninter ascensores;9;9;0;140;2.60;http://www.habitissimo.es/nesvic;0.00;0.01;0.65;52000;0.44,0.34,0.44,0.28,0.34,0.28,0.44,0.99,0.81,0.28,0.53,0.66
muebles martin donostia;8;8;0;140;0.76;http://www.habitissimo.es/martin-muebles;0.00;0.00;0.08;48000;0.54,0.65,0.54,0.81,0.65,0.15,0.12,0.35,0.65,0.65,0.99,0.65
mudanzas caballero;10;10;0;140;4.48;http://www.habitissimo.es/mudanzas-caballero;0.00;0.03;0.82;368000;0.65,0.53,0.65,0.99,0.99,0.82,0.99,0.99,0.82,0.65,0.53,0.65
muebles de obra;10;13;3;140;0.00;http://www.habitissimo.es/ideas/reformas-muebles-de-obra-para-cada-habitacion;0.00;0.00;0.21;20900000;0.99,0.53,0.65,0.65,0.99,0.82,0.65,0.99,0.99,0.65,0.99,0.99
futon espai;10;9;-1;140;0.10;http://www.habitissimo.es/futon-espai-1;0.00;0.00;0.25;4000;0.67,0.43,0.52,0.52,0.67,0.67,0.99,0.81,0.81,0.67,0.99,0.81
porteros automaticos precios;9;9;0;140;0.51;http://precio.habitissimo.es/porteros-automaticos;0.00;0.00;1.00;48000;0.99,0.42,0.35,0.27,0.54,0.54,0.65,0.42,0.54,0.35,0.81,0.54
tarima flotante ac5;10;10;0;140;1.06;http://preguntas.habitissimo.es/pregunta/cuanto-costaria-poner-tarima-flotante;0.00;0.00;0.80;42000;0.54,0.35,0.35,0.42,0.54,0.42,0.54,0.81,0.65,0.54,0.99,0.99
ideas vestidor;8;6;-2;140;0.13;http://fotos.habitissimo.es/armarios-y-vestidores/moderno;0.00;0.00;0.11;516000;0.65,0.82,0.82,0.65,0.65,0.82,0.82,0.99,0.99,0.65,0.99,0.82
muebles lagrama;9;6;-3;140;0.56;http://www.habitissimo.es/lagrama/distribuidores;0.00;0.00;0.52;80000;0.67,0.52,0.52,0.67,0.67,0.67,0.67,0.67,0.67,0.52,0.99,0.81
iluminacion indirecta;9;9;0;140;0.14;http://preguntas.habitissimo.es/pregunta/como-esta-instalada-la-luz-indirecta;0.00;0.00;0.18;529000;0.81,0.52,0.67,0.67,0.43,0.43,0.52,0.52,0.99,0.67,0.52,0.81
empresas de limpieza las palmas;9;10;1;140;1.26;http://www.habitissimo.es/empresas/limpieza/las-palmas/las-palmas-de-gran-canaria;0.00;0.00;0.87;1330000;0.52,0.24,0.43,0.52,0.81,0.99,0.81,0.99,0.67,0.24,0.52,0.43
decoracion de interiores en valencia;9;10;1;140;1.73;http://www.habitissimo.es/empresas/diseno-de-interiores/valencia;0.00;0.01;0.49;450000;0.08,0.04,0.04,0.08,0.35,0.99,0.65,0.81,0.81,0.65,0.81,0.81
casas contenedores precios;9;12;3;140;0.31;http://www.habitissimo.es/ideas/15-contenedores-para-vivir-de-forma-alternativa;0.00;0.00;0.85;499000;0.65,0.81,0.42,0.27,0.35,0.99,0.54,0.54,0.54,0.19,0.27,0.15
reformar un piso;9;0;0;140;1.45;http://fotos.habitissimo.es/reformas-viviendas;0.00;0.01;0.79;10300000;0.81,0.52,0.67,0.52,0.52,0.67,0.81,0.81,0.67,0.52,0.81,0.99
pulido de suelos;8;9;1;140;1.36;http://precio.habitissimo.es/pulir-suelos;0.00;0.01;0.81;589000;0.99,0.52,0.67,0.52,0.52,0.67,0.52,0.81,0.81,0.52,0.52,0.52
mosquiteras barcelona;10;13;3;140;0.78;http://www.habitissimo.es/empresas/mosquiteras/barcelona;0.00;0.00;0.49;435000;0.66,0.53,0.53,0.99,0.44,0.22,0.22,0.28,0.22,0.34,0.34,0.44
puertas visel;8;9;1;140;0.13;http://www.habitissimo.es/puertas-visel_s;0.00;0.00;0.30;24000;0.81,0.81,0.99,0.67,0.67,0.43,0.52,0.67,0.67,0.67,0.67,0.67
tacos de pladur;9;9;0;140;0.32;http://preguntas.habitissimo.es/pregunta/quiero-colgar-una-television-en-una-pared-de-pladur;0.00;0.00;0.11;126000;0.65,0.65,0.65,0.82,0.65,0.82,0.82,0.82,0.82,0.99,0.99,0.99
ventanas pvc mallorca;10;10;0;140;0.87;http://www.habitissimo.es/ventanas-pvc-mallorca;0.00;0.00;0.73;51000;0.33,0.81,0.81,0.99,0.81,0.33,0.67,0.43,0.52,0.81,0.67,0.67
toldos en tenerife;9;10;1;140;0.81;http://www.habitissimo.es/presupuestos/toldos/santa-cruz-de-tenerife;0.00;0.00;0.51;638000;0.81,0.81,0.52,0.99,0.43,0.43,0.52,0.52,0.67,0.67,0.81,0.99
saneamientos pereda oviedo;8;8;0;140;1.57;http://www.habitissimo.es/saneamientos-pereda-oviedo;0.00;0.01;0.04;9000;0.67,0.67,0.43,0.52,0.81,0.81,0.99,0.33,0.33,0.67,0.99,0.52
mudanzas reus;8;0;0;140;2.39;http://precio.habitissimo.es/mudanzas/tarragona/reus;0.00;0.01;0.90;147000;0.99,0.53,0.65,0.65,0.82,0.82,0.82,0.65,0.82,0.65,0.82,0.53
el palacio de las alfombras;9;7;-2;140;0.46;http://www.habitissimo.es/el-palacio-de-las-alfombras;0.00;0.00;0.69;590000;0.42,0.35,0.35,0.27,0.54,0.42,0.35,0.42,0.65,0.65,0.99,0.81
mallorquinas de aluminio;9;8;-1;140;0.80;http://www.habitissimo.es/presupuestos/mallorquinas-aluminio;0.00;0.00;0.59;440000;0.27,0.42,0.35,0.35,0.81,0.65,0.35,0.35,0.54,0.54,0.99,0.99
chimeneas molina;9;9;0;140;0.18;http://www.habitissimo.es/chimeneasmolina;0.00;0.00;0.24;412000;0.54,0.35,0.27,0.35,0.35,0.35,0.65,0.65,0.99,0.81,0.81,0.65
colchones astral;8;7;-1;140;0.38;http://www.habitissimo.es/astral;0.00;0.00;0.66;67000;0.67,0.52,0.67,0.52,0.67,0.52,0.81,0.81,0.99,0.43,0.81,0.81
nuevo estilo baños;9;7;-2;140;0.31;http://fotos.habitissimo.es/reformas-banos;0.00;0.00;0.12;867000;0.42,0.54,0.42,0.35,0.27,0.65,0.65,0.27,0.81,0.54,0.99,0.81
reformas vigo;10;9;-1;140;1.41;http://www.habitissimo.es/empresas/reformas/pontevedra/vigo;0.00;0.01;0.85;813000;0.53,0.66,0.34,0.99,0.53,0.28,0.28,0.34,0.28,0.22,0.44,0.66
gas natural granada;10;11;1;140;1.78;http://www.habitissimo.es/empresas/gas/granada;0.00;0.01;0.23;516000;0.81,0.52,0.52,0.52,0.52,0.67,0.67,0.67,0.99,0.81,0.67,0.81
hilti sevilla;10;9;-1;140;0.00;http://www.habitissimo.es/hilti/distribuidores/sevilla;0.00;0.00;0.02;161000;0.82,0.65,0.65,0.65,0.53,0.53,0.99,0.99,0.82,0.82,0.82,0.65
hormigon impreso cantabria;8;7;-1;140;2.22;http://www.habitissimo.es/presupuestos/hormigon-impreso/cantabria;0.00;0.01;0.60;57000;0.44,0.34,0.34,0.22,0.66,0.66,0.99,0.44,0.34,0.34,0.34,0.44
ideas para vestidores;8;6;-2;140;0.22;http://fotos.habitissimo.es/armarios-y-vestidores/moderno;0.00;0.00;0.22;447000;0.82,0.65,0.82,0.53,0.65,0.99,0.99,0.99,0.82,0.65,0.99,0.99
berry floor;9;10;1;140;0.06;http://www.habitissimo.es/berry-floor;0.00;0.00;0.31;4790000;0.99,0.54,0.54,0.42,0.54,0.35,0.42,0.54,0.54,0.42,0.42,0.42
berry floor;10;9;-1;140;0.06;http://www.habitissimo.es/berry-floor/distribuidores;0.00;0.00;0.31;4790000;0.99,0.54,0.54,0.42,0.54,0.35,0.42,0.54,0.54,0.42,0.42,0.42
carpinteria metalica murcia;8;8;0;140;1.28;http://www.habitissimo.es/empresas/carpinteria-aluminio/murcia;0.00;0.00;0.47;759000;0.99,0.65,0.82,0.53,0.65,0.41,0.41,0.99,0.99,0.65,0.82,0.82
precio placas de pladur;9;11;2;140;0.50;http://preguntas.habitissimo.es/pregunta/precio-de-planchas-de-pladur;0.00;0.00;0.40;201000;0.67,0.67,0.52,0.52,0.52,0.43,0.81,0.67,0.81,0.81,0.99,0.81
colocar tela asfaltica;9;9;0;140;0.00;http://preguntas.habitissimo.es/pregunta/colocacion-de-tela-asfaltica;0.00;0.00;0.11;25000;0.52,0.52,0.67,0.67,0.81,0.81,0.99,0.81,0.67,0.67,0.52,0.52
marvi ascensores;9;0;0;140;2.96;http://www.habitissimo.es/marvi-ascensores-1;0.00;0.02;0.32;9000;0.99,0.65,0.82,0.65,0.82,0.65,0.82,0.82,0.82,0.65,0.82,0.99
herrajes guamasa;8;6;-2;140;0.00;http://www.habitissimo.es/herrajes-guamasa;0.00;0.00;0.05;2000;0.99,0.81,0.67,0.67,0.52,0.67,0.52,0.67,0.52,0.52,0.43,0.43
vestir armarios;8;6;-2;140;0.71;http://www.habitissimo.es/presupuestos/vestir-armarios/madrid;0.00;0.00;0.73;464000;0.99,0.99,0.65,0.82,0.99,0.82,0.82,0.82,0.99,0.53,0.99,0.65
persianas malaga;8;10;2;140;0.50;http://www.habitissimo.es/empresas/persianas/malaga;0.00;0.00;0.45;455000;0.44,0.34,0.34,0.28,0.44,0.34,0.44,0.34,0.28,0.53,0.99,0.44
piscinas premier;8;9;1;140;0.64;http://www.habitissimo.es/piscinas-premier-1;0.00;0.00;0.33;424000;0.52,0.52,0.67,0.81,0.52,0.67,0.67,0.43,0.43,0.43,0.67,0.99
porcelanicos hdc;9;8;-1;140;1.70;http://www.habitissimo.es/porcelanicos-hdc;0.00;0.01;0.02;113000;0.82,0.82,0.82,0.82,0.82,0.53,0.99,0.82,0.99,0.82,0.82,0.82
ideas cocina;10;0;0;140;1.95;http://fotos.habitissimo.es/muebles-cocina;0.00;0.01;0.12;12000000;0.82,0.65,0.65,0.65,0.82,0.82,0.99,0.82,0.99,0.82,0.99,0.99
merkamueble pamplona;10;9;-1;140;0.28;http://www.habitissimo.es/merkamueble-pamplona;0.00;0.00;0.06;9000;0.42,0.35,0.35,0.35,0.42,0.54,0.42,0.54,0.54,0.54,0.99,0.99
persianas granada;10;12;2;140;1.07;http://www.habitissimo.es/empresas/persianas/granada;0.00;0.00;0.55;654000;0.67,0.81,0.99,0.67,0.99,0.67,0.81,0.81,0.52,0.52,0.52,0.52
toldos blanco;10;9;-1;140;0.78;http://www.habitissimo.es/presupuestos/toldos-blanco;0.00;0.00;0.40;813000;0.82,0.82,0.99,0.99,0.82,0.82,0.82,0.65,0.53,0.53,0.53,0.53
asfaltos uribe;10;9;-1;140;0.59;http://www.habitissimo.es/asfaltos-uribe;0.00;0.00;0.03;26000;0.99,0.82,0.82,0.82,0.82,0.65,0.82,0.99,0.82,0.65,0.99,0.65
azulejos peña castellana;9;7;-2;140;0.00;http://www.habitissimo.es/azulejos-pena-madrid-po-de-la-castellana;0.00;0.00;0.10;37000;0.81,0.52,0.33,0.43,0.81,0.67,0.52,0.33,0.52,0.81,0.99,0.99
azulejos peña castellana;10;6;-4;140;0.00;http://www.habitissimo.es/azulejos-pena-madrid-c-llano-castellano;0.00;0.00;0.10;37000;0.81,0.52,0.33,0.43,0.81,0.67,0.52,0.33,0.52,0.81,0.99,0.99
aire acondicionado cordoba;8;9;1;140;0.96;http://www.habitissimo.es/empresas/aire-acondicionado/cordoba;0.00;0.00;0.82;10400000;0.99,0.28,0.35,0.28,0.35,0.19,0.15,0.06,0.19,0.15,0.15,0.19
saunier duval valladolid;8;7;-1;140;1.74;http://www.habitissimo.es/presupuestos/caldera-saunier-duval/valladolid;0.00;0.01;0.50;181000;0.54,0.35,0.42,0.35,0.35,0.19,0.42,0.65,0.99,0.81,0.99,0.81
ventanas de aluminio barcelona;8;10;2;140;1.57;http://www.habitissimo.es/presupuestos/carpinteria-aluminio/barcelona;0.00;0.01;0.93;691000;0.99,0.99,0.81,0.43,0.52,0.24,0.52,0.81,0.81,0.52,0.24,0.33
roca fregaderos;10;11;1;140;0.25;http://www.habitissimo.es/catalogos/fregaderos;0.00;0.00;0.60;177000;0.99,0.82,0.82,0.82,0.65,0.82,0.99,0.65,0.82,0.65,0.99,0.82
precio cerramiento terraza;9;9;0;140;1.61;http://www.habitissimo.es/presupuestos/cerramiento-terrazas;0.00;0.01;0.88;373000;0.43,0.33,0.43,0.43,0.52,0.43,0.52,0.52,0.81,0.67,0.99,0.99
tabiques prefabricados;8;9;1;140;1.21;http://www.habitissimo.es/tabiques-prefabricados_s;0.00;0.00;0.60;365000;0.81,0.67,0.52,0.52,0.52,0.67,0.99,0.99,0.99,0.43,0.33,0.43
carpinteria de aluminio en barcelona;10;9;-1;140;1.66;http://www.habitissimo.es/presupuestos/carpinteria-aluminio/barcelona;0.00;0.01;0.89;893000;0.66,0.99,0.66,0.66,0.66,0.44,0.53,0.34,0.22,0.16,0.16,0.16
muebles rey pamplona;8;8;0;140;0.00;http://www.habitissimo.es/muebles-rey-arre;0.00;0.00;0.13;47000;0.81,0.33,0.43,0.43,0.43,0.52,0.67,0.67,0.67,0.67,0.99,0.81
papel pintado brico depot;10;0;0;140;0.20;http://www.habitissimo.es/ideas/muestrario-color-a-brico-depot;0.00;0.00;0.49;8000;0.99,0.82,0.53,0.53,0.65,0.82,0.65,0.82,0.65,0.65,0.99,0.99
montadores de pladur;9;9;0;140;0.37;http://www.habitissimo.es/empresas/montadores-de-pladur;0.00;0.00;0.32;193000;0.82,0.53,0.82,0.65,0.82,0.53,0.82,0.82,0.99,0.82,0.99,0.99
casas prefabricadas navarra;10;10;0;140;0.20;http://www.habitissimo.es/presupuestos/construccion-casas-prefabricadas/navarra;0.00;0.00;0.78;570000;0.52,0.81,0.81,0.43,0.24,0.52,0.99,0.67,0.24,0.43,0.99,0.99
escaleras para buhardillas;9;10;1;140;0.33;http://www.habitissimo.es/presupuestos/escalera-buhardilla;0.00;0.00;0.84;361000;0.82,0.53,0.82,0.65,0.65,0.65,0.82,0.99,0.82,0.65,0.82,0.82
chimeneas batet;8;6;-2;140;0.20;http://www.habitissimo.es/chimeneas-batet;0.00;0.00;0.68;4000;0.42,0.35,0.35,0.19,0.27,0.27,0.54,0.65,0.99,0.99,0.99,0.65
chimeneas asturias;10;10;0;140;0.13;http://www.habitissimo.es/chimeneas-asturias_s;0.00;0.00;0.78;695000;0.22,0.16,0.22,0.09,0.22,0.34,0.53,0.53,0.99,0.81,0.53,0.44
muebles a medida online;8;7;-1;140;0.54;http://www.habitissimo.es/presupuestos/muebles-a-medida;0.00;0.00;0.75;548000;0.99,0.16,0.16,0.28,0.44,0.34,0.22,0.34,0.53,0.34,0.44,0.53
grohe barcelona;10;8;-2;140;0.06;http://www.habitissimo.es/grohe/distribuidores/barcelona;0.00;0.00;0.16;441000;0.42,0.35,0.99,0.81,0.99,0.42,0.27,0.27,0.42,0.35,0.42,0.54
porcelanosa valencia;10;10;0;140;0.00;http://www.habitissimo.es/porcelanosa/distribuidores/valencia;0.00;0.00;0.00;243000;0.67,0.43,0.67,0.67,0.67,0.43,0.81,0.81,0.52,0.52,0.52,0.99
los mejores sofas;9;8;-1;140;0.37;http://www.habitissimo.es/marcas/sofas;0.00;0.00;0.86;466000;0.67,0.33,0.52,0.67,0.43,0.52,0.67,0.52,0.67,0.99,0.99,0.67
la oca alicante;10;10;0;140;0.00;http://www.habitissimo.es/la-oca-alicante-san-juan;0.00;0.00;0.01;259000;0.65,0.65,0.82,0.65,0.82,0.82,0.82,0.82,0.82,0.99,0.99,0.65
pintor valencia;9;0;0;140;0.71;http://precio.habitissimo.es/pintores/valencia;0.00;0.00;0.25;831000;0.67,0.52,0.81,0.52,0.43,0.43,0.81,0.67,0.67,0.33,0.99,0.81
persianas coruña;9;9;0;140;1.43;http://www.habitissimo.es/presupuestos/persianas/a-coruna;0.00;0.01;0.87;612000;0.99,0.82,0.82,0.82,0.99,0.82,0.99,0.82,0.65,0.82,0.82,0.99
ventanas aluminio barcelona;10;0;0;140;1.54;http://precio.habitissimo.es/carpinteria-aluminio/barcelona;0.00;0.01;0.86;690000;0.52,0.67,0.52,0.52,0.43,0.43,0.67,0.99,0.67,0.67,0.67,0.81
ventanas aluminio barcelona;9;9;0;140;1.54;http://www.habitissimo.es/presupuestos/carpinteria-aluminio/barcelona;0.00;0.01;0.86;690000;0.52,0.67,0.52,0.52,0.43,0.43,0.67,0.99,0.67,0.67,0.67,0.81
muebles gran via vigo;10;10;0;140;0.12;http://www.habitissimo.es/muebles-gran-via;0.00;0.00;0.10;59000;0.43,0.81,0.99,0.81,0.81,0.67,0.99,0.99,0.81,0.43,0.33,0.19
extintores eivar;10;12;2;140;0.00;http://www.habitissimo.es/extintores-eivar;0.00;0.00;0.13;6000;0.99,0.82,0.82,0.99,0.82,0.53,0.99,0.99,0.99,0.82,0.99,0.99
jardineros madrid;9;12;3;140;1.82;http://precio.habitissimo.es/jardineros/madrid;0.00;0.01;0.92;1110000;0.82,0.53,0.82,0.82,0.99,0.53,0.65,0.65,0.99,0.82,0.99,0.65
cemento pulido precio;9;9;0;140;1.56;http://www.habitissimo.es/presupuestos/cemento-pulido;0.00;0.01;0.83;204000;0.81,0.81,0.33,0.52,0.67,0.43,0.99,0.99,0.81,0.52,0.81,0.67
casas de madera las palmas;10;8;-2;140;0.14;http://www.habitissimo.es/presupuestos/construccion-casas-prefabricadas/las-palmas;0.00;0.00;0.79;1370000;0.52,0.99,0.67,0.52,0.43,0.24,0.33,0.43,0.67,0.67,0.99,0.67
estanterias de ikea;12;16;4;320;0.10;http://www.habitissimo.es/ideas/19-mejores-hacks-ikea;0.00;0.00;0.40;587000;0.67,0.54,0.67,0.67,0.67,0.82,0.99,0.82,0.82,0.67,0.99,0.99
cortinas infantiles leroy merlin;12;15;3;320;0.04;http://www.habitissimo.es/cortinas-leroy_s;0.00;0.00;0.21;42000;0.36,0.24,0.66,0.81,0.66,0.66,0.81,0.99,0.36,0.28,0.44,0.54
puertas de garaje baratas;12;9;-3;320;0.69;http://precio.habitissimo.es/puertas-garaje;0.00;0.00;0.94;366000;0.35,0.44,0.81,0.81,0.81,0.28,0.28,0.81,0.99,0.81,0.81,0.54
precio placa pladur;12;13;1;320;0.36;http://preguntas.habitissimo.es/pregunta/precio-de-planchas-de-pladur;0.00;0.00;0.31;113000;0.99,0.82,0.82,0.54,0.54,0.67,0.82,0.99,0.82,0.67,0.82,0.67
fontanero alicante;12;13;1;320;3.09;http://www.habitissimo.es/presupuestos/fontaneros/alicante;0.00;0.02;0.94;525000;0.67,0.54,0.44,0.54,0.54,0.67,0.54,0.99,0.81,0.67,0.44,0.54
muebles de escayola;12;18;6;320;0.46;http://www.habitissimo.es/presupuestos/muebles-escayola;0.00;0.00;0.20;460000;0.67,0.54,0.54,0.44,0.54,0.81,0.67,0.44,0.81,0.54,0.99,0.67
insonorizar techo;12;0;0;320;1.10;http://preguntas.habitissimo.es/pregunta/insonorizar-techo-vivienda;0.00;0.00;0.88;126000;0.54,0.28,0.28,0.24,0.24,0.28,0.28,0.36,0.67,0.67,0.99,0.67
catalonia ceramica;14;11;-3;590;0.00;http://www.habitissimo.es/catalonia-ceramica-barcelona-c-buenos-aires;0.00;0.00;0.00;80000;0.99,0.82,0.99,0.99,0.99,0.67,0.82,0.99,0.82,0.67,0.99,0.99
zara home canarias;14;12;-2;590;0.00;http://www.habitissimo.es/zara-home-las-palmas-mesa-y-lopez;0.00;0.00;0.00;351000;0.48,0.32,0.26,0.39,0.88,0.39,0.32,0.48,0.72,0.48,0.99,0.72
sumobel malaga;14;17;3;590;0.12;http://www.habitissimo.es/sumobel-malaga;0.00;0.00;0.11;5000;0.67,0.44,0.24,0.44,0.99,0.99,0.99,0.36,0.67,0.67,0.55,0.30
puertas cubells;14;13;-1;590;1.33;http://www.habitissimo.es/puertas-cubells;0.00;0.00;0.28;155000;0.82,0.82,0.82,0.82,0.82,0.54,0.99,0.99,0.99,0.82,0.82,0.82
tuco zaragoza;14;17;3;590;0.04;http://www.habitissimo.es/tuco-zaragoza-c-puerto-venecia;0.00;0.00;0.06;45000;0.82,0.36,0.67,0.82,0.82,0.30,0.67,0.82,0.99,0.55,0.44,0.55
marcas de bañeras;2;2;0;30;1.53;http://www.habitissimo.es/marcas/banera;0.00;0.01;0.34;1870000;0.99,0.75,0.50,0.75,0.25,0.75,0.25,0.75,0.75,0.50,0.75,0.50
ventana aluminio o pvc;2;2;0;30;0.88;http://preguntas.habitissimo.es/pregunta/cambiar-ventanas-por-aluminio-o-pvc;0.00;0.00;0.59;37400000;0.43,0.28,0.43,0.14,0.28,0.28,0.43,0.56,0.56,0.56,0.71,0.99
pladur baños;2;2;0;30;0.33;http://preguntas.habitissimo.es/pregunta/techo-de-pladur-en-bano;0.00;0.00;0.12;450000;0.60,0.60,0.60,0.60,0.40,0.60,0.60,0.40,0.60,0.60,0.99,0.60
presupuesto tejado;2;2;0;30;2.08;http://www.habitissimo.es/presupuestos/tejados;0.00;0.01;0.53;419000;0.50,0.75,0.50,0.50,0.75,0.75,0.75,0.50,0.99,0.99,0.50,0.50
vallar un terreno;2;2;0;30;0.00;http://www.habitissimo.es/presupuestos/vallar-terreno;0.00;0.00;0.22;64000;0.99,0.25,0.75,0.75,0.50,0.75,0.75,0.50,0.75,0.75,0.50,0.50
reformar cocina presupuesto;2;3;1;30;2.18;http://precio.habitissimo.es/reformas-cocinas;0.00;0.01;0.89;405000;0.18,0.18,0.09,0.18,0.27,0.18,0.27,0.09,0.18,0.36,0.99,0.45
presupuesto carpinteria aluminio;2;2;0;30;1.87;http://precio.habitissimo.es/carpinteria-aluminio;0.00;0.01;0.93;407000;0.75,0.50,0.75,0.50,0.75,0.99,0.99,0.75,0.99,0.75,0.75,0.50
construccion naves;2;2;0;30;0.00;http://precio.habitissimo.es/construccion-naves-industriales;0.00;0.00;0.37;644000;0.99,0.50,0.75,0.75,0.50,0.75,0.99,0.50,0.50,0.25,0.50,0.50
colocar tarima flotante sobre parquet;2;2;0;30;1.02;http://preguntas.habitissimo.es/pregunta/tarima-sobre-parquet;0.00;0.00;0.56;111000;0.14,0.28,0.56,0.28,0.43,0.28,0.28,0.99,0.28,0.14,0.43,0.28
reformas decor;2;2;0;30;1.94;http://www.habitissimo.es/construccion-y-reformas-decor-estil;0.00;0.01;0.44;455000;0.80,0.40,0.60,0.99,0.40,0.20,0.60,0.60,0.40,0.40,0.80,0.99
puerta automatica garaje precio;2;2;0;30;0.46;http://precio.habitissimo.es/puertas-garaje;0.00;0.00;0.99;132000;0.99,0.60,0.80,0.80,0.40,0.80,0.40,0.60,0.80,0.40,0.80,0.60
paves baño;2;2;0;30;0.00;http://fotos.habitissimo.es/foto/pared-paves-ducha_213622;0.00;0.00;0.30;45000;0.99,0.40,0.60,0.20,0.60,0.60,0.40,0.60,0.40,0.40,0.99,0.80
estanterias pladur fotos;2;3;1;30;0.00;http://fotos.habitissimo.es/pladur;0.00;0.00;0.14;42000;0.60,0.20,0.20,0.40,0.40,0.60,0.99,0.60,0.99,0.80,0.99,0.80
calefaccion valencia;2;2;0;30;3.25;http://www.habitissimo.es/empresas/calefaccion/valencia;0.00;0.02;0.80;13200000;0.40,0.20,0.20,0.60,0.40,0.20,0.80,0.60,0.60,0.99,0.99,0.80
piscinas obra precios;2;2;0;30;1.07;http://precio.habitissimo.es/construccion-piscinas;0.00;0.00;0.87;725000;0.20,0.60,0.40,0.99,0.99,0.80,0.40,0.40,0.20,0.20,0.60,0.20
frigorificos marcas;2;3;1;30;0.00;http://www.habitissimo.es/marcas/frigorificos;0.00;0.00;0.83;484000;0.40,0.20,0.40,0.60,0.80,0.60,0.99,0.80,0.60,0.40,0.60,0.20
techos de pladur fotos;2;2;0;30;0.00;http://fotos.habitissimo.es/foto/falso-techo-pladur_194827;0.00;0.00;0.24;264000;0.09,0.09,0.18,0.09,0.18,0.27,0.99,0.82,0.45,0.09,0.09,0.09
brico leal;20;0;0;1300;0.67;http://www.habitissimo.es/brico-leal;0.00;0.00;0.02;45000;0.99,0.81,0.81,0.81,0.81,0.62,0.81,0.81,0.62,0.55,0.62,0.62
presupuesto piscinas;2;3;1;30;2.12;http://www.habitissimo.es/presupuestos/construccion-piscinas;0.00;0.01;0.87;807000;0.28,0.43,0.28,0.56,0.99,0.71,0.43,0.56,0.14,0.28,0.28,0.43
mudanza madrid precio;2;2;0;30;3.30;http://precio.habitissimo.es/mudanzas-viviendas/madrid;0.00;0.02;0.92;435000;0.60,0.80,0.40,0.99,0.80,0.60,0.60,0.80,0.80,0.40,0.40,0.40
astralpool murcia;2;2;0;30;0.00;http://www.habitissimo.es/astralpool/distribuidores/2;0.00;0.00;0.07;15000;0.43,0.99,0.99,0.71,0.43,0.28,0.28,0.14,0.28,0.14,0.14,0.14
precio puerta automatica garaje;2;2;0;30;0.64;http://precio.habitissimo.es/puertas-garaje;0.00;0.00;0.97;132000;0.80,0.60,0.60,0.20,0.60,0.40,0.60,0.99,0.60,0.60,0.80,0.60
reforma de cuarto de baño;2;2;0;30;2.09;http://fotos.habitissimo.es/reformas-banos;0.00;0.01;0.88;638000;0.99,0.43,0.56,0.43,0.43,0.56,0.28,0.43,0.43,0.28,0.56,0.43
armarios aluminio a medida;2;2;0;30;0.81;http://www.habitissimo.es/presupuestos/armario-aluminio;0.00;0.00;0.88;529000;0.40,0.40,0.80,0.40,0.20,0.60,0.60,0.80,0.99,0.60,0.99,0.60
reforma de fachadas;2;2;0;30;4.34;http://precio.habitissimo.es/rehabilitacion-fachadas;0.00;0.03;0.97;1750000;0.99,0.60,0.40,0.40,0.40,0.20,0.40,0.99,0.60,0.40,0.40,0.60
marcas de cortinas;2;2;0;30;1.74;http://www.habitissimo.es/marcas/cortinas;0.00;0.01;0.37;914000;0.60,0.60,0.40,0.40,0.60,0.40,0.60,0.60,0.60,0.60,0.99,0.60
